Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed,percentage_return,entry_open,entry_high,entry_low,entry_close,entry_volume,entry_timestamp,exit_open,exit_high,exit_low,exit_close,exit_volume,exit_timestamp,trade_duration_minutes,trade_intervals,entry_time_alignment_seconds,exit_time_alignment_seconds,entry_5m_macd_line,exit_5m_macd_line,5m_macd_line_change,entry_5m_signal_line,exit_5m_signal_line,5m_signal_line_change,entry_5m_macd_hist,exit_5m_macd_hist,5m_macd_hist_change,entry_5m_ema_9,exit_5m_ema_9,5m_ema_9_change,entry_5m_ema_20,exit_5m_ema_20,5m_ema_20_change,entry_15m_macd_line,exit_15m_macd_line,15m_macd_line_change,entry_15m_signal_line,exit_15m_signal_line,15m_signal_line_change,entry_15m_macd_hist,exit_15m_macd_hist,15m_macd_hist_change,entry_15m_ema_9,exit_15m_ema_9,15m_ema_9_change,entry_15m_ema_20,exit_15m_ema_20,15m_ema_20_change,entry_entry_signal_buy,exit_entry_signal_buy,entry_entry_signal_sell,exit_entry_signal_sell,entry_exit_signal_buy,exit_exit_signal_buy,entry_exit_signal_sell,exit_exit_signal_sell,MFE_pct,MAE_pct,MFE_Capture_Ratio,Exit_Efficiency_Score,Potential_Left_on_Table_pct,MAE_MFE_Ratio
Sell,2024-02-26 09:35:00,1720.25,1720.25,1703.75,2024-02-26 09:35:00+05:30,2024-02-26 10:40:00+05:30,2024-02-26 11:05:00,1709.05,11.200000000000044,0.6510681586978663,90.0,0.0,0.96,0.0,,90.0,KOTAKBANK,True,False,0.6510681586978663,1718.85,1722.0,1718.5,1720.25,55718,2024-02-26 09:35:00,1707.8,1709.25,1707.75,1709.05,19293,2024-02-26 11:05:00,90.0,18,0.0,0.0,-0.8882284037072168,-3.312280839858431,-2.4240524361512144,-0.4723915232782679,-3.5654940097033863,-3.0931024864251184,-0.4158368804289489,0.2532131698449551,0.6690500502739041,1720.2304786324034,1707.900345556038,-12.330133076365428,1721.200062749384,1710.45885688228,-10.741205867103872,-1.4382774767952924,-4.766847896263471,-3.3285704194681784,-1.3534665037556233,-3.400472078568312,-2.0470055748126885,-0.0848109730396691,-1.3663758176951593,-1.2815648446554901,1721.720799477477,1711.224937258224,-10.495862219253013,1722.8530196691584,1715.9682912026055,-6.884728466552815,False,False,True,True,False,False,False,True,1.063798866443828,0.10172939979654119,61.20218579235013,56.420765027322794,0.41273070774596177,0.09562841530054669
Sell,2024-02-26 12:50:00,1704.6,1708.05,1704.6,2024-02-26 13:05:00+05:30,2024-02-26 12:50:00+05:30,2024-02-26 13:05:00,1708.05,-3.450000000000045,-0.2023935234072536,15.0,0.0,0.0,0.2,-1.0,0.0,KOTAKBANK,True,False,-0.2023935234072536,1703.35,1705.6,1703.25,1704.6,20009,2024-02-26 12:50:00,1707.1,1708.8,1706.8,1708.05,18890,2024-02-26 13:05:00,15.0,3,0.0,0.0,-1.693703385428762,-1.0797897993509196,0.6139135860778424,-1.6683035983948364,-1.482922109105645,0.1853814892891914,-0.0253997870339255,0.4031323097547254,0.4285320967886509,1705.4272529656787,1706.2831535184278,0.8559005527490626,1706.7395423516916,1706.833033256695,0.09349090500336388,-4.616267304411622,-4.177710484818363,0.4385568195932592,-4.39071749167976,-4.348116090307481,0.042601401372279746,-0.2255498127318613,0.1704056054891181,0.3959554182209794,1707.397005082096,1707.857604065677,0.46059898358089413,1711.2966390707452,1711.1445782068647,-0.1520608638804788,False,False,True,False,False,False,False,True,0.07919746568109287,0.2463921154523082,-255.5555555555761,-411.1111111111438,0.28159098908834646,3.1111111111113545
Sell,2024-02-27 11:45:00,1700.85,1701.05,1700.2,2024-02-27 11:55:00+05:30,2024-02-27 12:05:00+05:30,2024-02-27 12:05:00,1700.2,0.6499999999998636,0.0382161860246267,20.0,0.0,0.04,0.01,3.25,10.0,KOTAKBANK,True,False,0.0382161860246267,1701.45,1701.95,1700.2,1700.85,18143,2024-02-27 11:45:00,1700.35,1700.9,1700.0,1700.2,19726,2024-02-27 12:05:00,20.0,4,0.0,0.0,-1.0398111759573112,-1.3562557407740314,-0.31644456481672023,-0.8770220649041061,-1.1097473597266898,-0.23272529482258375,-0.1627891110532051,-0.2465083810473416,-0.08371926999413651,1702.8772785697029,1701.4908533021508,-1.386425267552113,1703.8043583929252,1702.7367814343013,-1.0675769586239312,-2.5615711828024814,-2.538375842911364,0.023195339891117328,-2.4221847094151903,-2.4454229361144253,-0.02323822669923503,-0.1393864733872911,-0.0929529067969388,0.046433566590352304,1703.6254529220917,1703.3303623376737,-0.2950905844179488,1705.6931391898884,1705.35569736228,-0.3374418276084725,False,False,True,True,False,False,False,True,0.09113090513566478,0.06467354558015913,41.935483870960155,6.451612903212769,0.05291471911103808,0.7096774193549477
Sell,2024-02-27 12:10:00,1702.15,1702.15,1697.45,2024-02-27 12:10:00+05:30,2024-02-27 12:30:00+05:30,2024-02-27 12:35:00,1699.75,2.400000000000091,0.1409981493992944,25.0,0.0,0.28,0.0,,25.0,KOTAKBANK,True,False,0.1409981493992944,1700.2,1702.4,1700.0,1702.15,38098,2024-02-27 12:10:00,1697.45,1699.9,1697.0,1699.75,24752,2024-02-27 12:35:00,25.0,5,0.0,0.0,-1.2353490726918608,-1.451789522789113,-0.21644045009725232,-1.134867702319724,-1.289278605596912,-0.1544109032771881,-0.1004813703721367,-0.1625109171922012,-0.06202954682006451,1701.6226826417208,1700.2083766480398,-1.414305993680955,1702.6808974881774,1701.479476851718,-1.2014206364594884,-2.538375842911364,-2.636003933031816,-0.09762809012045182,-2.4454229361144253,-2.517040787210235,-0.07161785109580965,-0.0929529067969388,-0.1189631458215809,-0.026010239024642112,1703.3303623376737,1702.3674318961118,-0.9629304415618662,1705.35569736228,1704.4975209700294,-0.8581763922504706,False,False,True,True,False,False,False,True,0.30255852891931323,0.014687307229092618,46.60194174757374,44.17475728155436,0.16156037952001884,0.0485436893203875
Sell,2024-02-27 12:40:00,1701.1,1703.55,1701.1,2024-02-27 12:50:00+05:30,2024-02-27 12:40:00+05:30,2024-02-27 12:50:00,1703.55,-2.450000000000045,-0.1440244547645668,10.0,0.0,0.0,0.14,-1.0,0.0,KOTAKBANK,True,False,-0.1440244547645668,1699.8,1701.65,1699.1,1701.1,23594,2024-02-27 12:40:00,1703.25,1704.5,1702.55,1703.55,38891,2024-02-27 12:50:00,10.0,2,0.0,0.0,-1.3038429982407251,-0.7293865411249953,0.5744564571157298,-1.2921914841256743,-1.1331297617184153,0.15906172240725902,-0.0116515141150506,0.4037432205934199,0.4153947347084705,1700.386701318432,1701.4774888437971,1.0907875253651582,1701.4433361991732,1701.799647092747,0.35631089357366363,-2.636003933031816,-2.272142948814235,0.36386098421758106,-2.517040787210235,-2.468061219531035,0.048979567679199754,-0.1189631458215809,0.1959182707168003,0.3148814165383812,1702.3674318961118,1702.9139455168895,0.5465136207776595,1704.4975209700294,1704.5548999252646,0.057378955235208196,False,False,True,False,False,False,False,True,0.11757098348127683,0.19987067191817595,-122.50000000000227,-207.50000000000455,0.26159543824584364,1.7000000000000455
Buy,2024-02-27 13:35:00,1710.95,1710.95,1703.6,2024-02-27 13:35:00+05:30,2024-02-27 14:50:00+05:30,2024-02-27 14:50:00,1703.6,-7.350000000000136,-0.4295859025687563,75.0,0.0,0.0,0.43,-1.0,0.0,KOTAKBANK,True,False,-0.4295859025687563,1708.85,1710.95,1708.25,1710.95,51024,2024-02-27 13:35:00,1706.65,1706.75,1701.9,1703.6,47786,2024-02-27 14:50:00,75.0,15,0.0,0.0,1.6648992245209229,0.5630563367760715,-1.1018428877448514,0.6604244577783038,1.246707721551422,0.5862832637731181,1.004474766742619,-0.6836513847753505,-1.6881261515179695,1707.2651341749608,1707.6581510166225,0.39301684166161976,1705.1977175076663,1707.6261623403714,2.428444832705054,-0.7587505220421917,-0.0469812631413333,0.7117692589008584,-1.852765447208115,-0.575866954306026,1.276898492902089,1.0940149251659232,0.5288856911646926,-0.5651292340012306,1705.7987401046475,1706.9706911574913,1.171951052843724,1705.6306725609966,1706.532893529717,0.902220968720485,True,False,False,False,False,True,False,False,0.11981647622665505,0.5289459072445106,-358.53658536586823,-579.2682926829452,0.5494023787954113,4.414634146341539
Buy,2024-02-28 09:30:00,1709.65,1709.7,1708.75,2024-02-28 09:45:00+05:30,2024-02-28 09:50:00+05:30,2024-02-28 09:50:00,1708.75,-0.900000000000091,-0.0526423536981306,20.0,0.0,0.0,0.05,-1.0,0.0,KOTAKBANK,True,False,-0.0526423536981306,1709.0,1711.45,1708.45,1709.65,26567,2024-02-28 09:30:00,1709.7,1710.8,1707.6,1708.75,16928,2024-02-28 09:50:00,20.0,4,0.0,0.0,0.49796864296286,0.6608886846161113,0.1629200416532513,0.3093822688414042,0.5033528480185869,0.19397057917718274,0.1885863741214558,0.1575358365975243,-0.0310505375239315,1708.0553779259726,1708.7250027984787,0.6696248725061196,1707.5727662953166,1708.1088953490157,0.5361290536991419,0.4133170072802841,0.242541975817403,-0.1707750314628811,-0.1111823534436288,-0.0404374875914224,0.0707448658522064,0.5244993607239129,0.2829794634088254,-0.2415198973150875,1707.9843950981085,1707.5675160784865,-0.4168790196220016,1707.1949389281538,1707.0716114111867,-0.12332751696703781,True,True,False,False,False,True,False,False,0.11113385780714552,0.12575673383441588,-47.36842105263971,-103.94736842106722,0.1637762115052761,1.1315789473685502
Buy,2024-02-28 09:55:00,1705.9,1710.55,1704.95,2024-02-28 10:05:00+05:30,2024-02-28 10:00:00+05:30,2024-02-28 10:35:00,1708.8,2.899999999999864,0.1699982413974947,40.0,0.0,0.27,0.06,3.05,35.0,KOTAKBANK,True,False,0.1699982413974947,1708.75,1709.35,1705.2,1705.9,16468,2024-02-28 09:55:00,1708.8,1709.5,1707.6,1708.8,11746,2024-02-28 10:35:00,40.0,8,0.0,0.0,0.4035973167156044,0.4963668442796916,0.09276952756408718,0.4834017417579904,0.5055286349158842,0.02212689315789379,-0.079804425042386,-0.0091617906361926,0.0706426344061934,1708.1600022387831,1708.9080286892056,0.7480264504224579,1707.8985243633952,1708.522539339833,0.6240149764378202,0.242541975817403,0.3259727569950428,0.0834307811776398,-0.0404374875914224,0.1684073591476552,0.2088448467390776,0.2829794634088254,0.1575653978473875,-0.12541406556143792,1707.5675160784865,1707.8453682321854,0.2778521536988592,1707.0716114111867,1707.3786505419855,0.30703913079878475,True,True,False,False,False,True,False,False,0.35758250776715567,0.09379213318483712,47.540983606555834,34.42622950819386,0.18758426636966097,0.2622950819672394
Sell,2024-02-28 10:50:00,1701.3,1701.3,1692.5,2024-02-28 10:50:00+05:30,2024-02-28 11:00:00+05:30,2024-02-28 11:50:00,1699.2,2.099999999999909,0.1234350202786051,60.0,0.0,0.52,0.0,,60.0,KOTAKBANK,True,False,0.1234350202786051,1706.8,1707.25,1701.2,1701.3,27590,2024-02-28 10:50:00,1697.45,1699.55,1695.85,1699.2,15082,2024-02-28 11:50:00,60.0,12,0.0,0.0,-0.4365643413027555,-2.5717484749131927,-2.135184133610437,0.2269314404554883,-2.590038632458683,-2.816970072914171,-0.663495781758244,0.0182901575454903,0.6817859393037343,1706.7393106888735,1698.0869215302394,-8.65238915863415,1707.5281608176128,1700.231647995084,-7.296512822528939,-0.7993286869325402,-2.370095637168106,-1.5707669502355657,-0.0251398500683838,-1.2765331349958324,-1.2513932849274487,-0.7741888368641564,-1.0935625021722737,-0.3193736653081173,1705.0562945857482,1700.588258262323,-4.468036323425167,1706.0949695379873,1703.1932143765202,-2.9017551614670083,False,False,True,True,False,False,False,True,0.6641979662610917,0.3497325574560657,18.584070796459446,-7.7433628318594465,0.5407629459824866,0.5265486725663778
Sell,2024-02-28 13:10:00,1694.4,1699.9,1694.4,2024-02-28 13:20:00+05:30,2024-02-28 13:10:00+05:30,2024-02-28 13:20:00,1699.9,-5.5,-0.3245986779981114,10.0,0.0,0.0,0.32,-1.0,0.0,KOTAKBANK,True,False,-0.3245986779981114,1694.65,1696.95,1693.3,1694.4,112216,2024-02-28 13:10:00,1698.0,1700.5,1697.85,1699.9,26469,2024-02-28 13:20:00,10.0,2,0.0,0.0,-1.4493964353744104,-1.0233564041743648,0.42604003120004563,-1.2117653484255446,-1.1891739958125804,0.02259135261296419,-0.2376310869488658,0.1658175916382156,0.40344867858708144,1697.0805094759078,1697.783526064581,0.7030165886733357,1698.3435872677017,1698.457902502586,0.11431523488431594,-2.585996495751715,-2.2864145927699155,0.29958190298179943,-2.0065244266345443,-2.0625024598616184,-0.055978033227074064,-0.5794720691171706,-0.2239121329082971,0.35555993620887355,1698.7278004673983,1699.162240373919,0.43443990652076536,1701.2128057862649,1701.1830147590013,-0.029791027263627257,False,False,True,True,False,False,False,True,0.06491973559963032,0.3600094428706273,-499.999999999938,-777.2727272726268,0.3895184135977417,5.545454545453776
Sell,2024-02-28 14:50:00,1695.0,1695.0,1681.5,2024-02-28 14:50:00+05:30,2024-02-28 15:15:00+05:30,2024-02-28 15:15:00,1681.5,13.5,0.7964601769911505,25.0,0.0,0.8,0.0,,25.0,KOTAKBANK,True,False,0.7964601769911505,1697.7,1697.7,1694.4,1695.0,40142,2024-02-28 14:50:00,1686.7,1686.7,1675.2,1681.5,253739,2024-02-28 15:15:00,25.0,5,0.0,0.0,-0.880852973454239,-3.485657804603761,-2.604804831149522,-0.2710897064063146,-1.787652549769143,-1.5165628433628284,-0.6097632670479243,-1.6980052548346185,-1.0882419877866942,1697.8552185224623,1690.5085580054408,-7.346660517021519,1698.9360241830143,1694.449835996597,-4.486188186417394,-2.1405396867785385,-4.051615381011743,-1.9110756942332046,-1.7814274833316666,-2.4194181221518,-0.6379906388201335,-0.3591122034468719,-1.632197258859943,-1.273085055413071,1697.9760983405815,1692.5767029379726,-5.399395402608889,1699.9131857330149,1696.8781407020826,-3.035045030932224,False,False,True,False,False,False,False,True,1.1681415929203514,0.15929203539823278,68.18181818181833,61.36363636363638,0.3716814159292009,0.13636363636363896
Sell,2024-02-29 09:15:00,1682.85,1688.85,1675.05,2024-02-29 09:50:00+05:30,2024-02-29 09:35:00+05:30,2024-02-29 09:50:00,1688.85,-6.0,-0.3565380158659417,35.0,0.0,0.46,0.36,-1.0,0.0,KOTAKBANK,True,False,-0.3565380158659417,1686.05,1687.95,1677.95,1682.85,171774,2024-02-29 09:15:00,1683.25,1689.25,1682.95,1688.85,80767,2024-02-29 09:50:00,35.0,7,0.0,0.0,-4.714852458904943,-4.305730220367423,0.4091222385375204,-3.1072727056085414,-4.594158894191401,-1.4868861885828597,-1.6075797532964016,0.2884286738239785,1.89600842712038,1686.1871816987857,1682.8322820473982,-3.354899651387541,1691.117678987221,1686.2275172384493,-4.8901617487717886,-4.807529596662562,-5.331202467798903,-0.5236728711363412,-2.8970404170539528,-3.847657667298651,-0.9506172502446981,-1.910489179608609,-1.483544800500252,0.4269443791083569,1690.2513623503785,1687.8088719042423,-2.442490446136162,1695.361174920932,1693.1219595157745,-2.239215405157438,False,False,True,True,False,False,False,True,0.918085390854789,0.3803072169236766,-38.83495145631114,-59.54692556634404,1.2746234067207307,0.4142394822006581
Buy,2024-02-29 14:05:00,1692.4,1699.1,1686.55,2024-02-29 14:40:00+05:30,2024-02-29 15:00:00+05:30,2024-02-29 15:05:00,1686.6,-5.800000000000182,-0.3427085795320362,60.0,0.0,0.4,0.35,-0.99,5.0,KOTAKBANK,True,False,-0.3427085795320362,1690.15,1692.7,1689.75,1692.4,37508,2024-02-29 14:05:00,1686.5,1688.75,1684.8,1686.6,431916,2024-02-29 15:05:00,60.0,12,0.0,0.0,1.9997257479726611,1.304713360207188,-0.695012387765473,1.419824494504778,2.240570282144688,0.82074578763991,0.5799012534678833,-0.9358569219375,-1.5157581754053835,1689.267622083102,1691.473104453201,2.2054823700989346,1687.216827847732,1690.9884997516654,3.7716719039333384,-1.0774785238311324,0.69656402406099,1.7740425478921225,-2.844071243201127,-0.8789643010611211,1.9651069421400056,1.7665927193699944,1.5755283251221113,-0.19106439424788313,1687.3682338962265,1691.055868603895,3.6876347076686216,1686.985577634501,1689.2765476468437,2.2909700123427683,True,False,False,False,False,True,False,False,0.5820137083431759,0.4490664145592139,-58.88324873096684,-97.46192893401357,0.9247222878752122,0.7715736040609347
Buy,2024-03-01 09:20:00,1697.7,1723.15,1697.35,2024-03-01 12:05:00+05:30,2024-03-01 09:30:00+05:30,2024-03-01 12:35:00,1722.05,24.34999999999991,1.4342934558520295,195.0,0.0,1.5,0.02,69.57,185.0,KOTAKBANK,True,False,1.4342934558520295,1699.0,1700.85,1697.1,1697.7,80140,2024-03-01 09:20:00,1721.8,1722.05,1719.65,1722.05,28897,2024-03-01 12:35:00,195.0,39,0.0,0.0,2.0265686964698943,4.797094329821448,2.7705256333515536,1.715225522234516,5.078099724135653,3.3628742019011364,0.3113431742353783,-0.2810053943142048,-0.5923485685495831,1694.6730966937807,1720.601599140706,25.928502446925222,1692.8833045018491,1716.9331141181958,24.049809616346693,1.6636900005371444,7.999302747831052,6.335612747293908,-0.0396743173805975,6.078688012951837,6.118362330332434,1.703364317917742,1.920614734879216,0.21725041696147396,1693.455755906493,1715.4158584167606,21.96010251026746,1690.8014369626087,1707.4840654946302,16.682628532021454,True,False,False,False,False,True,False,False,1.546209577663898,0.08835483300936561,92.76190476190442,89.90476190476156,0.1119161218118685,0.057142857142857155
Buy,2024-03-04 10:05:00,1738.95,1740.05,1734.8,2024-03-04 10:30:00+05:30,2024-03-04 10:35:00+05:30,2024-03-04 10:35:00,1734.8,-4.150000000000091,-0.2386497599125961,30.0,0.0,0.06,0.24,-1.0,0.0,KOTAKBANK,True,False,-0.2386497599125961,1737.95,1739.9,1736.8,1738.95,35050,2024-03-04 10:05:00,1740.05,1740.05,1734.15,1734.8,77113,2024-03-04 10:35:00,30.0,6,0.0,0.0,3.3016988860329093,3.208018459234381,-0.0936804267985285,2.324281435547666,3.176739866688405,0.852458431140739,0.9774174504852432,0.0312785925459762,-0.946138857939267,1735.045055865936,1737.42087352492,2.375817658983806,1731.713003249045,1734.7576075768563,3.044604327811385,5.82777756132964,5.928518070483051,0.10074050915341104,5.5292505016692965,5.720577934420327,0.1913274327510308,0.2985270596603433,0.2079401360627235,-0.09058692359761983,1730.9817056051563,1732.8782915873,1.8965859821437334,1726.2445746012709,1728.0970327234895,1.8524581222186498,True,True,False,False,False,True,False,False,0.14664021392219181,0.2760286379711869,-162.7450980392221,-256.8627450980464,0.3852899738347879,1.882352941176486
Buy,2024-03-04 10:40:00,1733.25,1733.25,1726.9,2024-03-04 10:40:00+05:30,2024-03-04 10:50:00+05:30,2024-03-04 10:50:00,1726.9,-6.349999999999909,-0.3663637674888163,10.0,0.0,0.0,0.37,-1.0,0.0,KOTAKBANK,True,False,-0.3663637674888163,1734.8,1735.4,1732.0,1733.25,19569,2024-03-04 10:40:00,1730.0,1730.35,1726.4,1726.9,22687,2024-03-04 10:50:00,10.0,2,0.0,0.0,2.693642317275817,1.187676497348548,-1.5059658199272687,3.080120356805888,2.5289219324094367,-0.5511984243964512,-0.3864780395300711,-1.341245435060889,-0.9547673955308178,1736.586698819936,1733.5954872447592,-2.9912115751767487,1734.61402590287,1733.481776305978,-1.132249596892052,5.928518070483051,4.83817251743676,-1.0903455530462907,5.720577934420327,5.544096851023615,-0.17648108339671253,0.2079401360627235,-0.7059243335868546,-0.9138644696495781,1732.8782915873,1730.97263326984,-1.9056583174601656,1728.0970327234895,1727.6449343688712,-0.4520983546183288,True,False,False,False,False,True,False,False,0.12404442521275587,0.3952113082359677,-295.3488372092856,-454.65116279067206,0.4904081927015722,3.18604651162773
Sell,2024-03-04 12:05:00,1721.15,1724.4,1718.95,2024-03-04 13:15:00+05:30,2024-03-04 12:25:00+05:30,2024-03-04 13:20:00,1724.15,-3.0,-0.1743020654794759,75.0,0.0,0.13,0.19,-0.92,5.0,KOTAKBANK,True,False,-0.1743020654794759,1722.75,1722.75,1720.3,1721.15,34160,2024-03-04 12:05:00,1724.4,1724.9,1723.65,1724.15,26957,2024-03-04 13:20:00,75.0,15,0.0,0.0,-2.089129686362412,-1.0569390376801948,1.0321906486822172,-1.4858813130045838,-1.7539423972804786,-0.2680610842758948,-0.6032483733578282,0.6970033596002838,1.300251732958112,1724.5428438781694,1722.5106824929887,-2.0321613851806433,1726.721820994042,1722.909265040749,-3.8125559532929856,1.7279155514120248,-0.0827450724821119,-1.8106606238941367,3.659390164696873,1.3399696321073178,-2.3194205325895556,-1.9314746132848484,-1.4227147045894295,0.5087599086954189,1726.3397044698615,1723.1821783606842,-3.1575261091772973,1726.3763465805152,1724.43037564244,-1.9459709380753338,False,False,True,False,False,False,False,True,0.15396682450687568,0.21787758184934491,-113.20754716980743,-183.96226415093707,0.3282688899863516,1.415094339622593
Buy,2024-03-04 14:35:00,1726.5,1728.75,1724.85,2024-03-04 15:10:00+05:30,2024-03-04 15:15:00+05:30,2024-03-04 15:15:00,1724.85,-1.650000000000091,-0.0955690703735934,40.0,0.0,0.13,0.1,-1.0,0.0,KOTAKBANK,True,False,-0.0955690703735934,1729.1,1729.55,1723.8,1726.5,45427,2024-03-04 14:35:00,1729.15,1729.6,1722.1,1724.85,156396,2024-03-04 15:15:00,40.0,8,0.0,0.0,1.1482709025710849,0.8717975544550427,-0.2764733481160422,0.5365140974820337,0.9862502292117103,0.44973613172967664,0.611756805089051,-0.1144526747566676,-0.7262094798457186,1726.9103820229516,1727.2910562464158,0.38067422346421154,1725.4978936148204,1726.5986100066316,1.1007163918111473,0.7910375846145143,1.0379500458095663,0.24691246119505195,0.6759183330053254,0.841263487966383,0.1653451549610575,0.1151192516091889,0.1966865578431833,0.08156730623399441,1725.7917122052295,1726.7537566490776,0.9620444438480718,1725.3106621011264,1725.9572218282717,0.6465597271453589,True,False,False,False,False,True,False,False,0.20272227048942948,0.2548508543295738,-47.14285714285972,-110.0000000000039,0.2982913408630229,1.2571428571428833
Sell,2024-03-05 09:35:00,1718.9,1718.9,1712.5,2024-03-05 09:35:00+05:30,2024-03-05 10:35:00+05:30,2024-03-05 11:05:00,1715.0,3.900000000000091,0.2268892896619984,90.0,0.0,0.37,0.0,,90.0,KOTAKBANK,True,False,0.2268892896619984,1721.1,1721.45,1717.15,1718.9,167385,2024-03-05 09:35:00,1713.0,1715.9,1712.2,1715.0,59838,2024-03-05 11:05:00,90.0,18,0.0,0.0,-0.7824050365984476,-2.170454900822733,-1.3880498642242856,0.208955392774914,-2.516161360689144,-2.725116753464058,-0.9913604293733616,0.3457064598664106,1.3370668892397721,1723.8132040389285,1714.813270250795,-8.999933788133376,1725.0807319476532,1716.3623236225503,-8.718408325102928,-0.1230111759955434,-2.483344369651832,-2.3603331936562886,0.6319438478577442,-1.3833044983555047,-2.015248346213249,-0.7549550238532876,-1.1000398712963269,-0.34508484744303924,1724.0864042554097,1717.5708967571306,-6.515507498279021,1724.80058294786,1720.4462039106984,-4.354379037161607,False,False,True,False,False,False,False,True,0.49450229798126705,0.14835068939437748,45.88235294117754,30.882352941177803,0.26761300831926865,0.29999999999999466
Sell,2024-03-05 12:30:00,1709.45,1719.4,1709.45,2024-03-05 12:50:00+05:30,2024-03-05 12:30:00+05:30,2024-03-05 12:50:00,1719.4,-9.950000000000044,-0.5820585568457718,20.0,0.0,0.0,0.58,-1.0,0.0,KOTAKBANK,True,False,-0.5820585568457718,1711.0,1711.0,1709.1,1709.45,31422,2024-03-05 12:30:00,1713.45,1719.45,1713.45,1719.4,77625,2024-03-05 12:50:00,20.0,4,0.0,0.0,-1.002020322468525,-0.9355209522141196,0.06649937025440533,-0.3066115003237482,-0.8524186755176767,-0.5458071751939285,-0.6954088221447765,-0.0831022766964427,0.6123065454483338,1715.2106023032788,1714.904182703423,-0.30641959985587164,1716.3710080050716,1715.6883507089583,-0.6826572961133479,-2.658989215578913,-1.9298856952216283,0.7291035203572847,-2.06391469007698,-2.03710889110591,0.02680579897107016,-0.595074525501933,0.1072231958842815,0.7022977213862145,1715.4884731595014,1716.9907785276012,1.5023053680997691,1718.1280693431902,1718.592062739077,0.46399339588674593,False,False,True,False,False,False,False,True,0.02924917371084267,0.5849834742168534,-1990.000000000009,-2990.000000000009,0.6113077305566145,20.0
Buy,2024-03-06 09:20:00,1723.2,1758.85,1723.2,2024-03-06 10:20:00+05:30,2024-03-06 09:20:00+05:30,2024-03-06 11:20:00,1751.0,27.799999999999955,1.613277623026924,120.0,0.0,2.07,0.0,,120.0,KOTAKBANK,True,False,1.613277623026924,1721.6,1724.7,1721.0,1723.2,48451,2024-03-06 09:20:00,1753.1,1753.9,1749.75,1751.0,70872,2024-03-06 11:20:00,120.0,24,0.0,0.0,0.5962941068655709,6.031196847154661,5.43490274028909,-0.1351849655704913,7.06929306824246,7.204478033812951,0.7314790724360622,-1.038096221087799,-1.7695752935238613,1718.3355089498525,1751.9603698397418,33.624860889889305,1717.3888949793663,1747.8039875165464,30.415092537180044,-0.3665685143705559,9.406122840740863,9.77269135511142,-1.1343374248794174,6.127063898107458,7.261401322986876,0.7677689105088614,3.279058942633405,2.5112900321245437,1718.5119784640806,1746.565745972793,28.053767508712326,1718.30773964908,1736.5866701287491,18.278930479669043,True,False,False,False,False,True,False,False,2.3879990714948853,0.12766945218198963,67.5577156743622,64.88456865127587,0.7747214484679614,0.05346294046172667
Buy,2024-03-06 12:30:00,1762.35,1762.5,1760.65,2024-03-06 12:35:00+05:30,2024-03-06 12:50:00+05:30,2024-03-06 12:50:00,1760.65,-1.699999999999818,-0.0964621102505074,20.0,0.0,0.01,0.1,-1.0,0.0,KOTAKBANK,True,False,-0.0964621102505074,1764.7,1764.7,1761.2,1762.35,90698,2024-03-06 12:30:00,1762.1,1762.5,1760.0,1760.65,44741,2024-03-06 12:50:00,20.0,4,0.0,0.0,4.922305712039133,4.224081963182698,-0.6982237488564351,4.841014985024249,4.640664217255299,-0.20035076776895,0.0812907270148839,-0.4165822540726012,-0.4978729810874851,1759.913496874977,1760.894568319991,0.9810714450140949,1756.0624763063715,1757.9039802074376,1.841503901066062,10.657146848329605,10.409296069528182,-0.24785077880142303,8.897884139510046,9.200166525513673,0.3022823860036272,1.7592627088195574,1.209129544014509,-0.5501331648050485,1755.595831640365,1756.336665312292,0.740833671927021,1745.585829884992,1746.8919413245164,1.3061114395243294,True,False,False,False,False,True,False,False,0.13334468181689996,0.17022725338326666,-72.34042553190291,-136.17021276594176,0.22980679206740734,1.276595744680777
Sell,2024-03-07 10:50:00,1750.5,1756.1,1749.05,2024-03-07 11:05:00+05:30,2024-03-07 10:55:00+05:30,2024-03-07 11:05:00,1756.1,-5.599999999999909,-0.3199085975435538,15.0,0.0,0.08,0.32,-1.0,0.0,KOTAKBANK,True,False,-0.3199085975435538,1750.2,1751.6,1748.8,1750.5,13826,2024-03-07 10:50:00,1756.05,1757.75,1754.9,1756.1,16158,2024-03-07 11:05:00,15.0,3,0.0,0.0,-1.521445017019687,-1.0277396025769576,0.4937054144427293,-1.326245068391789,-1.3263118588283584,-6.679043656943051e-05,-0.1951999486278979,0.2985722562514008,0.49377220487929874,1752.962042848274,1753.5829659383164,0.6209230900424245,1754.332826098314,1754.2372372538966,-0.09558884441730697,1.946042964522576,1.946784787267461,0.0007418227448849901,4.277675488673189,3.811497348392044,-0.46617814028114557,-2.331632524150613,-1.8647125611245827,0.46691996302603034,1753.7889445086823,1754.281155606946,0.4922110982636241,1753.973110601489,1754.1899572108712,0.21684660938217348,False,False,True,False,False,False,False,True,0.1599542987717769,0.41416738074835757,-200.0,-329.4642857142878,0.47986289631533063,2.589285714285756
