trade_id,ticker,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl,strategy
RELIANCE_0012,RELIANCE,2025-04-21T13:30:00+05:30,2025-04-24T12:45:00+05:30,LONG,1293.5,1300.09,10,-84.1,phase4_full_backtest
TCS_0012,TCS,2025-04-21T15:00:00+05:30,2025-04-22T13:15:00+05:30,SHORT,3318.0,3316.1,10,-131.0,phase4_full_backtest
INFY_0012,INFY,2025-04-21T15:00:00+05:30,2025-04-24T15:00:00+05:30,SHORT,1450.6,1471.9,10,-363.0,phase4_full_backtest
NIFTY_0012,NIFTY,2025-04-22T09:45:00+05:30,2025-04-25T09:45:00+05:30,LONG,24166.2,24080.3,10,-1009.0,phase4_full_backtest
BANKNIFTY_0012,BANKNIFTY,2025-04-22T10:15:00+05:30,2025-04-25T10:15:00+05:30,LONG,55846.4,54513.95,10,-13474.5,phase4_full_backtest
RELIANCE_0013,RELIANCE,2025-04-22T13:15:00+05:30,2025-04-25T13:15:00+05:30,LONG,1293.5,1300.09,10,-84.1,phase4_full_backtest
BANKNIFTY_0013,BANKNIFTY,2025-04-22T14:00:00+05:30,2025-04-25T14:00:00+05:30,LONG,55717.6,54774.15,10,-9584.5,phase4_full_backtest
TCS_0013,TCS,2025-04-22T14:00:00+05:30,2025-04-25T14:00:00+05:30,LONG,3309.5,3448.7,10,1242.0,phase4_full_backtest
NIFTY_0013,NIFTY,2025-04-23T10:15:00+05:30,2025-04-25T10:45:00+05:30,LONG,24230.55,23939.1,10,-3064.5,phase4_full_backtest
INFY_0013,INFY,2025-04-23T11:00:00+05:30,2025-04-24T10:30:00+05:30,SHORT,1481.0,1470.4,10,-44.0,phase4_full_backtest
NIFTY_0014,NIFTY,2025-04-23T14:00:00+05:30,2025-04-24T15:15:00+05:30,LONG,24303.45,24245.05,10,-734.0,phase4_full_backtest
BANKNIFTY_0014,BANKNIFTY,2025-04-24T09:15:00+05:30,2025-04-25T15:15:00+05:30,SHORT,55379.65,54552.45,10,8122.0,phase4_full_backtest
TCS_0014,TCS,2025-04-24T10:00:00+05:30,2025-04-25T13:30:00+05:30,LONG,3394.3,3449.9,10,406.0,phase4_full_backtest
INFY_0014,INFY,2025-04-24T10:15:00+05:30,2025-04-25T12:30:00+05:30,SHORT,1470.5,1483.1,10,-276.0,phase4_full_backtest
RELIANCE_0014,RELIANCE,2025-04-24T11:45:00+05:30,2025-04-25T15:15:00+05:30,SHORT,1297.4,1301.0,10,-186.0,phase4_full_backtest
RELIANCE_0015,RELIANCE,2025-04-25T10:15:00+05:30,2025-04-28T10:15:00+05:30,LONG,1293.8,1349.5,10,407.0,phase4_full_backtest
INFY_0015,INFY,2025-04-25T10:30:00+05:30,2025-04-28T10:30:00+05:30,LONG,1479.7,1471.1,10,-236.0,phase4_full_backtest
BANKNIFTY_0015,BANKNIFTY,2025-04-25T10:30:00+05:30,2025-04-28T10:00:00+05:30,LONG,54450.6,55288.2,10,8226.0,phase4_full_backtest
TCS_0015,TCS,2025-04-25T12:45:00+05:30,2025-04-28T12:45:00+05:30,SHORT,3431.0,3443.7,10,-277.0,phase4_full_backtest
NIFTY_0015,NIFTY,2025-04-25T12:45:00+05:30,2025-04-28T12:45:00+05:30,SHORT,24026.45,24348.75,10,-3373.0,phase4_full_backtest
RELIANCE_0016,RELIANCE,2025-04-28T11:00:00+05:30,2025-04-30T15:15:00+05:30,LONG,1354.2,1395.0,10,258.0,phase4_full_backtest
TCS_0016,TCS,2025-04-28T12:00:00+05:30,2025-04-30T15:15:00+05:30,SHORT,3442.2,3431.8,10,-46.0,phase4_full_backtest
INFY_0016,INFY,2025-04-28T12:00:00+05:30,2025-04-30T15:15:00+05:30,LONG,1478.7,1491.5,10,-22.0,phase4_full_backtest
NIFTY_0016,NIFTY,2025-04-28T12:15:00+05:30,2025-04-30T15:45:00+05:30,SHORT,24344.85,24334.2,10,-43.5,phase4_full_backtest
BANKNIFTY_0016,BANKNIFTY,2025-04-28T12:30:00+05:30,2025-04-30T15:30:00+05:30,LONG,55452.1,55087.15,10,-3799.5,phase4_full_backtest
NIFTY_0017,NIFTY,2025-04-28T15:15:00+05:30,2025-04-30T10:15:00+05:30,LONG,24312.9,24330.85,10,29.5,phase4_full_backtest
INFY_0017,INFY,2025-04-29T11:00:00+05:30,2025-04-30T13:15:00+05:30,SHORT,1481.4,1498.9,10,-325.0,phase4_full_backtest
TCS_0017,TCS,2025-04-29T11:15:00+05:30,2025-05-02T11:15:00+05:30,LONG,3456.0,3462.3,10,-87.0,phase4_full_backtest
RELIANCE_0017,RELIANCE,2025-04-29T12:30:00+05:30,2025-05-02T12:30:00+05:30,LONG,1405.5,1418.0,10,-25.0,phase4_full_backtest
BANKNIFTY_0017,BANKNIFTY,2025-04-29T13:30:00+05:30,2025-05-02T13:30:00+05:30,SHORT,55416.75,55242.7,10,1590.5,phase4_full_backtest
RELIANCE_0018,RELIANCE,2025-04-30T10:15:00+05:30,2025-05-02T15:15:00+05:30,SHORT,1400.0,1422.5,10,-375.0,phase4_full_backtest
NIFTY_0018,NIFTY,2025-04-30T10:15:00+05:30,2025-05-02T15:15:00+05:30,SHORT,24330.85,24313.65,10,22.0,phase4_full_backtest
BANKNIFTY_0018,BANKNIFTY,2025-04-30T11:15:00+05:30,2025-05-02T15:15:00+05:30,SHORT,55163.45,55055.15,10,933.0,phase4_full_backtest
TCS_0018,TCS,2025-04-30T11:15:00+05:30,2025-05-02T15:15:00+05:30,SHORT,3474.3,3438.0,10,213.0,phase4_full_backtest
INFY_0018,INFY,2025-04-30T11:45:00+05:30,2025-05-02T15:15:00+05:30,SHORT,1499.6,1502.0,10,-174.0,phase4_full_backtest
BANKNIFTY_0019,BANKNIFTY,2025-05-02T12:00:00+05:30,2025-05-05T12:00:00+05:30,LONG,55173.75,54875.05,10,-3137.0,phase4_full_backtest
INFY_0019,INFY,2025-05-02T12:15:00+05:30,2025-05-05T12:15:00+05:30,LONG,1497.7,1506.5,10,-62.0,phase4_full_backtest
RELIANCE_0019,RELIANCE,2025-05-02T12:45:00+05:30,2025-05-05T12:45:00+05:30,SHORT,1418.0,1433.4,10,-304.0,phase4_full_backtest
NIFTY_0019,NIFTY,2025-05-02T13:30:00+05:30,2025-05-05T13:30:00+05:30,LONG,24392.35,24473.65,10,663.0,phase4_full_backtest
TCS_0019,TCS,2025-05-02T14:00:00+05:30,2025-05-05T14:00:00+05:30,SHORT,3438.1,3454.1,10,-310.0,phase4_full_backtest
BANKNIFTY_0020,BANKNIFTY,2025-05-05T11:15:00+05:30,2025-05-08T11:15:00+05:30,SHORT,54928.7,54756.05,10,1576.5,phase4_full_backtest
NIFTY_0020,NIFTY,2025-05-05T11:15:00+05:30,2025-05-08T11:15:00+05:30,SHORT,24465.35,24412.3,10,380.5,phase4_full_backtest
INFY_0020,INFY,2025-05-05T14:15:00+05:30,2025-05-08T14:15:00+05:30,SHORT,1507.9,1508.6,10,-157.0,phase4_full_backtest
RELIANCE_0020,RELIANCE,2025-05-05T15:15:00+05:30,2025-05-08T15:15:00+05:30,SHORT,1430.0,1398.0,10,170.0,phase4_full_backtest
TCS_0020,TCS,2025-05-06T09:15:00+05:30,2025-05-09T09:15:00+05:30,SHORT,3439.5,3412.2,10,123.0,phase4_full_backtest
RELIANCE_0021,RELIANCE,2025-05-06T11:15:00+05:30,2025-05-08T10:45:00+05:30,LONG,1411.1,1415.8,10,-103.0,phase4_full_backtest
BANKNIFTY_0021,BANKNIFTY,2025-05-06T11:15:00+05:30,2025-05-09T11:15:00+05:30,SHORT,54498.8,53875.2,10,6086.0,phase4_full_backtest
NIFTY_0021,NIFTY,2025-05-06T11:15:00+05:30,2025-05-07T09:45:00+05:30,SHORT,24371.75,24359.15,10,-24.0,phase4_full_backtest
TCS_0021,TCS,2025-05-06T13:00:00+05:30,2025-05-09T13:00:00+05:30,SHORT,3459.1,3429.5,10,146.0,phase4_full_backtest
INFY_0021,INFY,2025-05-07T09:15:00+05:30,2025-05-09T15:15:00+05:30,LONG,1505.6,1507.2,10,-134.0,phase4_full_backtest
TCS_0022,TCS,2025-05-07T13:45:00+05:30,2025-05-08T14:45:00+05:30,SHORT,3450.0,3448.4,10,-134.0,phase4_full_backtest
INFY_0022,INFY,2025-05-07T14:45:00+05:30,2025-05-09T15:15:00+05:30,LONG,1510.2,1507.2,10,-180.0,phase4_full_backtest
BANKNIFTY_0022,BANKNIFTY,2025-05-08T09:15:00+05:30,2025-05-08T15:00:00+05:30,SHORT,54710.1,54467.8,10,2273.0,phase4_full_backtest
NIFTY_0022,NIFTY,2025-05-08T09:30:00+05:30,2025-05-09T15:15:00+05:30,SHORT,24391.5,24038.65,10,3378.5,phase4_full_backtest
RELIANCE_0022,RELIANCE,2025-05-08T09:45:00+05:30,2025-05-09T15:15:00+05:30,SHORT,1407.4,1379.5,10,129.0,phase4_full_backtest
INFY_0023,INFY,2025-05-08T13:45:00+05:30,2025-05-09T15:15:00+05:30,LONG,1507.8,1507.2,10,-156.0,phase4_full_backtest
TCS_0023,TCS,2025-05-08T13:45:00+05:30,2025-05-09T15:15:00+05:30,SHORT,3453.3,3439.9,10,-16.0,phase4_full_backtest
NIFTY_0023,NIFTY,2025-05-08T14:45:00+05:30,2025-05-09T15:15:00+05:30,SHORT,24262.2,24038.65,10,2085.5,phase4_full_backtest
BANKNIFTY_0023,BANKNIFTY,2025-05-09T09:15:00+05:30,2025-05-12T09:15:00+05:30,LONG,53819.9,55052.1,10,12172.0,phase4_full_backtest
RELIANCE_0023,RELIANCE,2025-05-09T09:15:00+05:30,2025-05-12T09:15:00+05:30,LONG,1389.2,1420.4,10,162.0,phase4_full_backtest
NIFTY_0024,NIFTY,2025-05-09T12:45:00+05:30,2025-05-12T12:45:00+05:30,SHORT,24033.35,24800.9,10,-7825.5,phase4_full_backtest
RELIANCE_0024,RELIANCE,2025-05-09T13:30:00+05:30,2025-05-12T13:30:00+05:30,LONG,1376.9,1430.8,10,389.0,phase4_full_backtest
BANKNIFTY_0024,BANKNIFTY,2025-05-09T13:45:00+05:30,2025-05-12T13:45:00+05:30,LONG,53593.5,55242.95,10,16344.5,phase4_full_backtest
TCS_0024,TCS,2025-05-09T14:00:00+05:30,2025-05-12T12:30:00+05:30,SHORT,3433.2,3575.4,10,-1572.0,phase4_full_backtest
INFY_0024,INFY,2025-05-12T09:30:00+05:30,2025-05-15T09:30:00+05:30,SHORT,1552.6,1578.7,10,-411.0,phase4_full_backtest
INFY_0025,INFY,2025-05-12T13:45:00+05:30,2025-05-14T10:30:00+05:30,SHORT,1618.1,1590.0,10,131.0,phase4_full_backtest
NIFTY_0025,NIFTY,2025-05-13T09:15:00+05:30,2025-05-16T09:15:00+05:30,SHORT,24767.4,25033.6,10,-2812.0,phase4_full_backtest
BANKNIFTY_0025,BANKNIFTY,2025-05-13T10:00:00+05:30,2025-05-16T10:00:00+05:30,LONG,55182.05,55277.45,10,804.0,phase4_full_backtest
RELIANCE_0025,RELIANCE,2025-05-13T10:45:00+05:30,2025-05-16T10:45:00+05:30,LONG,1429.5,1452.9,10,84.0,phase4_full_backtest
TCS_0025,TCS,2025-05-13T11:15:00+05:30,2025-05-14T10:45:00+05:30,SHORT,3575.5,3546.5,10,140.0,phase4_full_backtest
BANKNIFTY_0026,BANKNIFTY,2025-05-13T13:45:00+05:30,2025-05-16T13:45:00+05:30,LONG,54907.65,55335.25,10,4126.0,phase4_full_backtest
TCS_0026,TCS,2025-05-13T15:00:00+05:30,2025-05-15T12:00:00+05:30,SHORT,3514.3,3535.7,10,-364.0,phase4_full_backtest
RELIANCE_0026,RELIANCE,2025-05-14T09:30:00+05:30,2025-05-16T15:15:00+05:30,LONG,1427.4,1454.8,10,124.0,phase4_full_backtest
NIFTY_0026,NIFTY,2025-05-14T09:30:00+05:30,2025-05-16T15:15:00+05:30,LONG,24742.8,25013.1,10,2553.0,phase4_full_backtest
INFY_0026,INFY,2025-05-14T10:45:00+05:30,2025-05-16T15:15:00+05:30,SHORT,1587.7,1589.4,10,-167.0,phase4_full_backtest
INFY_0027,INFY,2025-05-14T14:30:00+05:30,2025-05-16T15:15:00+05:30,SHORT,1589.9,1589.4,10,-145.0,phase4_full_backtest
TCS_0027,TCS,2025-05-15T09:15:00+05:30,2025-05-16T11:15:00+05:30,LONG,3538.8,3548.2,10,-56.0,phase4_full_backtest
BANKNIFTY_0027,BANKNIFTY,2025-05-15T10:00:00+05:30,2025-05-16T15:30:00+05:30,LONG,54562.75,55354.9,10,7771.5,phase4_full_backtest
RELIANCE_0027,RELIANCE,2025-05-15T10:15:00+05:30,2025-05-16T15:15:00+05:30,LONG,1416.3,1454.8,10,235.0,phase4_full_backtest
NIFTY_0027,NIFTY,2025-05-15T11:15:00+05:30,2025-05-16T15:15:00+05:30,SHORT,24643.8,25013.1,10,-3843.0,phase4_full_backtest
NIFTY_0028,NIFTY,2025-05-15T14:15:00+05:30,2025-05-16T15:15:00+05:30,SHORT,25105.45,25013.1,10,773.5,phase4_full_backtest
BANKNIFTY_0028,BANKNIFTY,2025-05-16T10:30:00+05:30,2025-05-19T10:30:00+05:30,SHORT,55303.75,55557.9,10,-2691.5,phase4_full_backtest
TCS_0028,TCS,2025-05-16T11:15:00+05:30,2025-05-19T11:15:00+05:30,SHORT,3548.2,3531.8,10,14.0,phase4_full_backtest
RELIANCE_0028,RELIANCE,2025-05-16T12:45:00+05:30,2025-05-19T11:00:00+05:30,SHORT,1455.0,1448.8,10,-88.0,phase4_full_backtest
INFY_0028,INFY,2025-05-16T13:00:00+05:30,2025-05-19T13:00:00+05:30,SHORT,1589.3,1565.5,10,88.0,phase4_full_backtest
RELIANCE_0029,RELIANCE,2025-05-19T09:30:00+05:30,2025-05-19T14:15:00+05:30,SHORT,1447.2,1440.2,10,-80.0,phase4_full_backtest
INFY_0029,INFY,2025-05-19T09:45:00+05:30,2025-05-22T09:45:00+05:30,SHORT,1569.9,1559.6,10,-47.0,phase4_full_backtest
NIFTY_0029,NIFTY,2025-05-19T10:15:00+05:30,2025-05-20T13:30:00+05:30,LONG,25024.1,24762.2,10,-2769.0,phase4_full_backtest
BANKNIFTY_0029,BANKNIFTY,2025-05-19T10:30:00+05:30,2025-05-22T10:30:00+05:30,LONG,55557.9,54764.2,10,-8087.0,phase4_full_backtest
TCS_0029,TCS,2025-05-19T10:45:00+05:30,2025-05-20T09:30:00+05:30,SHORT,3527.7,3542.2,10,-295.0,phase4_full_backtest
TCS_0030,TCS,2025-05-20T10:00:00+05:30,2025-05-23T10:00:00+05:30,LONG,3534.6,3522.0,10,-276.0,phase4_full_backtest
INFY_0030,INFY,2025-05-20T10:30:00+05:30,2025-05-21T12:15:00+05:30,LONG,1579.1,1562.5,10,-316.0,phase4_full_backtest
NIFTY_0030,NIFTY,2025-05-20T10:45:00+05:30,2025-05-23T10:45:00+05:30,SHORT,24930.85,24889.6,10,262.5,phase4_full_backtest
RELIANCE_0030,RELIANCE,2025-05-20T12:30:00+05:30,2025-05-21T14:15:00+05:30,SHORT,1435.2,1428.0,10,-78.0,phase4_full_backtest
BANKNIFTY_0030,BANKNIFTY,2025-05-20T13:15:00+05:30,2025-05-23T13:15:00+05:30,LONG,55022.2,55394.15,10,3569.5,phase4_full_backtest
BANKNIFTY_0031,BANKNIFTY,2025-05-21T11:30:00+05:30,2025-05-23T15:15:00+05:30,SHORT,55105.8,55389.6,10,-2988.0,phase4_full_backtest
TCS_0031,TCS,2025-05-21T12:30:00+05:30,2025-05-23T15:15:00+05:30,LONG,3524.1,3508.0,10,-311.0,phase4_full_backtest
NIFTY_0031,NIFTY,2025-05-21T13:15:00+05:30,2025-05-23T15:15:00+05:30,LONG,24775.1,24845.15,10,550.5,phase4_full_backtest
RELIANCE_0031,RELIANCE,2025-05-21T14:45:00+05:30,2025-05-23T15:15:00+05:30,SHORT,1427.6,1426.0,10,-134.0,phase4_full_backtest
INFY_0031,INFY,2025-05-21T15:15:00+05:30,2025-05-23T15:15:00+05:30,SHORT,1566.9,1566.1,10,-142.0,phase4_full_backtest
BANKNIFTY_0032,BANKNIFTY,2025-05-22T11:15:00+05:30,2025-05-23T15:15:00+05:30,LONG,54732.9,55389.6,10,6417.0,phase4_full_backtest
NIFTY_0032,NIFTY,2025-05-22T11:45:00+05:30,2025-05-23T15:15:00+05:30,SHORT,24589.75,24845.15,10,-2704.0,phase4_full_backtest
INFY_0032,INFY,2025-05-22T12:30:00+05:30,2025-05-23T15:15:00+05:30,LONG,1548.5,1566.1,10,26.0,phase4_full_backtest
RELIANCE_0032,RELIANCE,2025-05-22T14:00:00+05:30,2025-05-23T13:15:00+05:30,LONG,1401.9,1428.7,10,118.0,phase4_full_backtest
TCS_0032,TCS,2025-05-22T14:45:00+05:30,2025-05-23T15:15:00+05:30,SHORT,3475.6,3508.0,10,-474.0,phase4_full_backtest
BANKNIFTY_0033,BANKNIFTY,2025-05-23T11:30:00+05:30,2025-05-26T11:30:00+05:30,LONG,55325.3,55470.2,10,1299.0,phase4_full_backtest
NIFTY_0033,NIFTY,2025-05-23T11:45:00+05:30,2025-05-26T11:45:00+05:30,SHORT,24837.45,24999.05,10,-1766.0,phase4_full_backtest
INFY_0033,INFY,2025-05-23T14:15:00+05:30,2025-05-26T14:15:00+05:30,SHORT,1572.0,1579.1,10,-221.0,phase4_full_backtest
RELIANCE_0033,RELIANCE,2025-05-23T15:15:00+05:30,2025-05-26T15:15:00+05:30,LONG,1426.0,1435.9,10,-51.0,phase4_full_backtest
TCS_0033,TCS,2025-05-26T09:30:00+05:30,2025-05-28T10:15:00+05:30,SHORT,3529.6,3496.9,10,177.0,phase4_full_backtest
NIFTY_0034,NIFTY,2025-05-26T12:30:00+05:30,2025-05-28T10:15:00+05:30,LONG,24968.4,24750.5,10,-2329.0,phase4_full_backtest
RELIANCE_0034,RELIANCE,2025-05-26T12:30:00+05:30,2025-05-29T12:30:00+05:30,SHORT,1437.7,1410.7,10,120.0,phase4_full_backtest
TCS_0034,TCS,2025-05-26T12:30:00+05:30,2025-05-27T10:30:00+05:30,SHORT,3532.0,3488.2,10,288.0,phase4_full_backtest
INFY_0034,INFY,2025-05-26T13:15:00+05:30,2025-05-29T13:15:00+05:30,LONG,1575.6,1583.5,10,-71.0,phase4_full_backtest
BANKNIFTY_0034,BANKNIFTY,2025-05-27T09:45:00+05:30,2025-05-30T09:45:00+05:30,SHORT,55085.5,55505.8,10,-4353.0,phase4_full_backtest
TCS_0035,TCS,2025-05-27T12:30:00+05:30,2025-05-30T12:30:00+05:30,LONG,3505.4,3490.1,10,-303.0,phase4_full_backtest
RELIANCE_0035,RELIANCE,2025-05-27T13:45:00+05:30,2025-05-30T13:45:00+05:30,SHORT,1417.1,1416.5,10,-144.0,phase4_full_backtest
INFY_0035,INFY,2025-05-27T14:00:00+05:30,2025-05-30T14:00:00+05:30,LONG,1565.4,1567.0,10,-134.0,phase4_full_backtest
NIFTY_0035,NIFTY,2025-05-27T15:00:00+05:30,2025-05-30T15:00:00+05:30,SHORT,24831.8,24751.65,10,651.5,phase4_full_backtest
BANKNIFTY_0035,BANKNIFTY,2025-05-28T10:00:00+05:30,2025-05-28T15:30:00+05:30,LONG,55335.6,55417.0,10,664.0,phase4_full_backtest
NIFTY_0036,NIFTY,2025-05-28T13:15:00+05:30,2025-05-30T15:15:00+05:30,SHORT,24789.45,24736.65,10,378.0,phase4_full_backtest
TCS_0036,TCS,2025-05-28T14:30:00+05:30,2025-05-29T12:15:00+05:30,SHORT,3500.8,3502.5,10,-167.0,phase4_full_backtest
INFY_0036,INFY,2025-05-28T15:15:00+05:30,2025-05-30T12:45:00+05:30,LONG,1571.8,1569.0,10,-178.0,phase4_full_backtest
BANKNIFTY_0036,BANKNIFTY,2025-05-29T09:30:00+05:30,2025-05-30T15:15:00+05:30,SHORT,55444.3,55755.7,10,-3264.0,phase4_full_backtest
RELIANCE_0036,RELIANCE,2025-05-29T09:45:00+05:30,2025-05-30T15:15:00+05:30,LONG,1414.6,1417.9,10,-117.0,phase4_full_backtest
BANKNIFTY_0037,BANKNIFTY,2025-05-29T15:00:00+05:30,2025-05-30T15:15:00+05:30,LONG,55591.8,55755.7,10,1489.0,phase4_full_backtest
INFY_0037,INFY,2025-05-30T10:00:00+05:30,2025-06-02T10:00:00+05:30,LONG,1561.1,1545.0,10,-311.0,phase4_full_backtest
NIFTY_0037,NIFTY,2025-05-30T10:15:00+05:30,2025-06-02T10:15:00+05:30,SHORT,24761.9,24588.3,10,1586.0,phase4_full_backtest
TCS_0037,TCS,2025-05-30T10:45:00+05:30,2025-06-02T10:45:00+05:30,LONG,3493.5,3437.5,10,-710.0,phase4_full_backtest
RELIANCE_0037,RELIANCE,2025-05-30T12:00:00+05:30,2025-06-02T12:00:00+05:30,LONG,1412.7,1408.8,10,-189.0,phase4_full_backtest
INFY_0038,INFY,2025-05-30T14:30:00+05:30,2025-06-02T14:30:00+05:30,SHORT,1568.1,1550.3,10,28.0,phase4_full_backtest
RELIANCE_0038,RELIANCE,2025-06-02T10:15:00+05:30,2025-06-05T10:15:00+05:30,SHORT,1402.0,1444.0,10,-570.0,phase4_full_backtest
NIFTY_0038,NIFTY,2025-06-02T11:00:00+05:30,2025-06-05T11:00:00+05:30,LONG,24623.25,24708.8,10,705.5,phase4_full_backtest
BANKNIFTY_0038,BANKNIFTY,2025-06-02T11:00:00+05:30,2025-06-05T11:00:00+05:30,LONG,55615.7,55718.45,10,877.5,phase4_full_backtest
TCS_0038,TCS,2025-06-02T12:15:00+05:30,2025-06-05T12:15:00+05:30,LONG,3445.6,3393.0,10,-676.0,phase4_full_backtest
BANKNIFTY_0039,BANKNIFTY,2025-06-02T14:30:00+05:30,2025-06-05T14:30:00+05:30,SHORT,55758.6,55729.4,10,142.0,phase4_full_backtest
TCS_0039,TCS,2025-06-02T14:45:00+05:30,2025-06-05T14:45:00+05:30,LONG,3444.7,3370.7,10,-890.0,phase4_full_backtest
NIFTY_0039,NIFTY,2025-06-02T15:15:00+05:30,2025-06-03T14:45:00+05:30,SHORT,24690.35,24567.45,10,1079.0,phase4_full_backtest
INFY_0039,INFY,2025-06-03T09:30:00+05:30,2025-06-04T15:15:00+05:30,LONG,1550.0,1550.0,10,-150.0,phase4_full_backtest
RELIANCE_0039,RELIANCE,2025-06-03T09:30:00+05:30,2025-06-06T09:30:00+05:30,SHORT,1414.7,1438.9,10,-392.0,phase4_full_backtest
NIFTY_0040,NIFTY,2025-06-03T13:30:00+05:30,2025-06-06T13:30:00+05:30,LONG,24539.9,24981.75,10,4268.5,phase4_full_backtest
BANKNIFTY_0040,BANKNIFTY,2025-06-03T14:15:00+05:30,2025-06-06T09:15:00+05:30,SHORT,55593.35,55733.75,10,-1554.0,phase4_full_backtest
RELIANCE_0040,RELIANCE,2025-06-04T10:15:00+05:30,2025-06-06T15:15:00+05:30,SHORT,1409.4,1443.0,10,-486.0,phase4_full_backtest
TCS_0040,TCS,2025-06-04T12:00:00+05:30,2025-06-05T10:15:00+05:30,SHORT,3384.6,3387.1,10,-175.0,phase4_full_backtest
INFY_0040,INFY,2025-06-04T13:00:00+05:30,2025-06-06T15:15:00+05:30,LONG,1553.2,1568.0,10,-2.0,phase4_full_backtest
NIFTY_0041,NIFTY,2025-06-05T09:15:00+05:30,2025-06-06T15:15:00+05:30,LONG,24715.5,25000.3,10,2698.0,phase4_full_backtest
RELIANCE_0041,RELIANCE,2025-06-05T11:15:00+05:30,2025-06-06T15:15:00+05:30,SHORT,1444.8,1443.0,10,-132.0,phase4_full_backtest
BANKNIFTY_0041,BANKNIFTY,2025-06-05T11:15:00+05:30,2025-06-06T15:15:00+05:30,SHORT,55757.9,56584.8,10,-8419.0,phase4_full_backtest
TCS_0041,TCS,2025-06-05T11:30:00+05:30,2025-06-06T10:45:00+05:30,LONG,3383.3,3382.0,10,-163.0,phase4_full_backtest
INFY_0041,INFY,2025-06-05T14:00:00+05:30,2025-06-06T15:15:00+05:30,LONG,1550.0,1568.0,10,30.0,phase4_full_backtest
NIFTY_0042,NIFTY,2025-06-06T09:45:00+05:30,2025-06-09T09:45:00+05:30,LONG,24712.3,25100.9,10,3736.0,phase4_full_backtest
RELIANCE_0042,RELIANCE,2025-06-06T12:30:00+05:30,2025-06-09T12:30:00+05:30,SHORT,1444.9,1452.1,10,-222.0,phase4_full_backtest
BANKNIFTY_0042,BANKNIFTY,2025-06-06T12:30:00+05:30,2025-06-09T12:30:00+05:30,SHORT,56584.6,56923.85,10,-3542.5,phase4_full_backtest
TCS_0042,TCS,2025-06-06T13:30:00+05:30,2025-06-09T13:30:00+05:30,SHORT,3375.0,3424.7,10,-647.0,phase4_full_backtest
INFY_0042,INFY,2025-06-06T14:45:00+05:30,2025-06-09T14:45:00+05:30,SHORT,1560.0,1572.7,10,-277.0,phase4_full_backtest
BANKNIFTY_0043,BANKNIFTY,2025-06-09T10:00:00+05:30,2025-06-12T10:00:00+05:30,SHORT,56996.35,56395.8,10,5855.5,phase4_full_backtest
NIFTY_0043,NIFTY,2025-06-09T12:30:00+05:30,2025-06-12T12:30:00+05:30,SHORT,25117.25,25057.2,10,450.5,phase4_full_backtest
RELIANCE_0043,RELIANCE,2025-06-09T14:15:00+05:30,2025-06-10T14:15:00+05:30,SHORT,1448.0,1440.0,10,-70.0,phase4_full_backtest
INFY_0043,INFY,2025-06-09T14:15:00+05:30,2025-06-12T14:15:00+05:30,LONG,1574.6,1610.5,10,209.0,phase4_full_backtest
TCS_0043,TCS,2025-06-09T15:15:00+05:30,2025-06-12T15:15:00+05:30,LONG,3423.0,3432.0,10,-60.0,phase4_full_backtest
NIFTY_0044,NIFTY,2025-06-10T11:15:00+05:30,2025-06-13T11:15:00+05:30,SHORT,25126.0,24663.15,10,4478.5,phase4_full_backtest
BANKNIFTY_0044,BANKNIFTY,2025-06-10T11:30:00+05:30,2025-06-13T11:30:00+05:30,SHORT,56623.5,55507.8,10,11007.0,phase4_full_backtest
INFY_0044,INFY,2025-06-10T14:30:00+05:30,2025-06-13T14:30:00+05:30,SHORT,1597.8,1601.1,10,-183.0,phase4_full_backtest
TCS_0044,TCS,2025-06-11T09:45:00+05:30,2025-06-13T15:15:00+05:30,LONG,3455.6,3447.4,10,-232.0,phase4_full_backtest
RELIANCE_0044,RELIANCE,2025-06-11T09:45:00+05:30,2025-06-13T15:15:00+05:30,SHORT,1459.2,1427.5,10,167.0,phase4_full_backtest
BANKNIFTY_0045,BANKNIFTY,2025-06-11T13:00:00+05:30,2025-06-13T15:15:00+05:30,LONG,56666.8,55577.1,10,-11047.0,phase4_full_backtest
NIFTY_0045,NIFTY,2025-06-11T13:30:00+05:30,2025-06-13T15:15:00+05:30,SHORT,25155.65,24735.55,10,4051.0,phase4_full_backtest
RELIANCE_0045,RELIANCE,2025-06-11T14:30:00+05:30,2025-06-13T11:45:00+05:30,LONG,1449.9,1431.8,10,-331.0,phase4_full_backtest
INFY_0045,INFY,2025-06-11T14:45:00+05:30,2025-06-13T15:15:00+05:30,SHORT,1627.9,1605.0,10,79.0,phase4_full_backtest
TCS_0045,TCS,2025-06-12T10:00:00+05:30,2025-06-13T15:15:00+05:30,LONG,3454.0,3447.4,10,-216.0,phase4_full_backtest
BANKNIFTY_0046,BANKNIFTY,2025-06-12T13:15:00+05:30,2025-06-13T15:15:00+05:30,SHORT,56169.5,55577.1,10,5774.0,phase4_full_backtest
TCS_0046,TCS,2025-06-12T13:30:00+05:30,2025-06-13T15:15:00+05:30,SHORT,3443.0,3447.4,10,-194.0,phase4_full_backtest
RELIANCE_0046,RELIANCE,2025-06-12T13:45:00+05:30,2025-06-13T15:15:00+05:30,LONG,1439.7,1427.5,10,-272.0,phase4_full_backtest
