,timestamp,open,high,low,close,volume,ticker
0,2025-01-01 09:15:00+05:30,1779.25,1790.6,1777.0,1777.95,49909,KOTAKBANK
1,2025-01-01 09:30:00+05:30,1778.95,1782.9,1777.7,1781.75,43692,KOTAKBANK
2,2025-01-01 09:45:00+05:30,1781.9,1783.5,1779.6,1781.6,49959,KOTAKBANK
3,2025-01-01 10:00:00+05:30,1781.65,1792.4,1781.0,1790.1,49110,KOTAKBANK
4,2025-01-01 10:15:00+05:30,1790.5,1793.0,1789.95,1790.75,34615,KOTAKBANK
5,2025-01-01 10:30:00+05:30,1791.35,1792.65,1787.5,1790.0,25737,KOTAKBANK
6,2025-01-01 10:45:00+05:30,1790.0,1796.75,1789.75,1792.55,32078,KOTAKBANK
7,2025-01-01 11:00:00+05:30,1792.6,1794.0,1790.0,1792.35,15943,KOTAKBANK
8,2025-01-01 11:15:00+05:30,1791.65,1792.65,1786.6,1789.1,36566,KOTAKBANK
9,2025-01-01 11:30:00+05:30,1788.7,1791.0,1787.7,1790.65,57428,KOTAKBANK
10,2025-01-01 11:45:00+05:30,1790.2,1791.0,1786.95,1790.0,51828,KOTAKBANK
11,2025-01-01 12:00:00+05:30,1790.0,1791.0,1788.55,1790.25,77145,KOTAKBANK
12,2025-01-01 12:15:00+05:30,1790.3,1791.7,1789.65,1790.1,27481,KOTAKBANK
13,2025-01-01 12:30:00+05:30,1790.15,1790.5,1788.2,1789.4,35964,KOTAKBANK
14,2025-01-01 12:45:00+05:30,1789.4,1790.0,1788.25,1789.75,58549,KOTAKBANK
15,2025-01-01 13:00:00+05:30,1789.3,1790.0,1787.4,1788.85,55729,KOTAKBANK
16,2025-01-01 13:15:00+05:30,1788.8,1790.2,1788.2,1788.9,50322,KOTAKBANK
17,2025-01-01 13:30:00+05:30,1789.7,1790.25,1788.7,1789.95,61778,KOTAKBANK
18,2025-01-01 13:45:00+05:30,1789.35,1791.0,1786.6,1790.05,81341,KOTAKBANK
19,2025-01-01 14:00:00+05:30,1790.15,1791.7,1788.7,1790.05,47054,KOTAKBANK
20,2025-01-01 14:15:00+05:30,1790.0,1790.6,1788.3,1788.9,105062,KOTAKBANK
21,2025-01-01 14:30:00+05:30,1788.9,1791.0,1788.35,1790.15,68925,KOTAKBANK
22,2025-01-01 14:45:00+05:30,1790.0,1790.85,1788.75,1790.0,76222,KOTAKBANK
23,2025-01-01 15:00:00+05:30,1790.0,1790.3,1786.65,1787.9,158614,KOTAKBANK
24,2025-01-01 15:15:00+05:30,1788.6,1789.45,1786.95,1788.1,130030,KOTAKBANK
25,2025-01-02 09:15:00+05:30,1800.0,1835.85,1796.9,1820.3,550450,KOTAKBANK
26,2025-01-02 09:30:00+05:30,1819.2,1821.0,1815.0,1815.9,137329,KOTAKBANK
27,2025-01-02 09:45:00+05:30,1815.35,1819.75,1810.3,1817.0,122997,KOTAKBANK
28,2025-01-02 10:00:00+05:30,1817.45,1825.85,1816.65,1820.5,172564,KOTAKBANK
29,2025-01-02 10:15:00+05:30,1820.5,1828.85,1820.15,1826.3,100429,KOTAKBANK
30,2025-01-02 10:30:00+05:30,1826.05,1829.9,1823.65,1825.0,80612,KOTAKBANK
31,2025-01-02 10:45:00+05:30,1825.0,1831.45,1824.2,1830.05,167764,KOTAKBANK
32,2025-01-02 11:00:00+05:30,1830.25,1830.8,1825.0,1827.75,79538,KOTAKBANK
33,2025-01-02 11:15:00+05:30,1827.1,1829.2,1825.0,1826.3,66989,KOTAKBANK
34,2025-01-02 11:30:00+05:30,1826.35,1828.75,1823.4,1824.1,95703,KOTAKBANK
35,2025-01-02 11:45:00+05:30,1824.1,1825.75,1822.45,1825.15,85588,KOTAKBANK
36,2025-01-02 12:00:00+05:30,1825.15,1826.3,1820.25,1821.4,132886,KOTAKBANK
37,2025-01-02 12:15:00+05:30,1821.3,1828.0,1818.8,1827.65,131974,KOTAKBANK
38,2025-01-02 12:30:00+05:30,1827.6,1829.35,1825.0,1826.3,194723,KOTAKBANK
39,2025-01-02 12:45:00+05:30,1826.3,1828.25,1825.0,1826.8,157593,KOTAKBANK
40,2025-01-02 13:00:00+05:30,1826.9,1828.25,1824.1,1826.3,147635,KOTAKBANK
41,2025-01-02 13:15:00+05:30,1825.85,1831.15,1825.0,1828.0,224617,KOTAKBANK
42,2025-01-02 13:30:00+05:30,1827.55,1828.0,1825.0,1826.85,196034,KOTAKBANK
43,2025-01-02 13:45:00+05:30,1826.75,1828.15,1824.7,1825.75,121931,KOTAKBANK
44,2025-01-02 14:00:00+05:30,1825.75,1831.2,1824.15,1828.7,160343,KOTAKBANK
45,2025-01-02 14:15:00+05:30,1828.9,1834.2,1827.1,1832.2,297044,KOTAKBANK
46,2025-01-02 14:30:00+05:30,1832.2,1835.15,1830.85,1834.4,343002,KOTAKBANK
47,2025-01-02 14:45:00+05:30,1834.4,1840.2,1834.0,1836.5,343984,KOTAKBANK
48,2025-01-02 15:00:00+05:30,1836.7,1839.9,1834.15,1839.25,523865,KOTAKBANK
49,2025-01-02 15:15:00+05:30,1839.3,1839.35,1831.1,1834.05,416396,KOTAKBANK
50,2025-01-03 09:15:00+05:30,1851.0,1853.0,1822.35,1822.85,348395,KOTAKBANK
51,2025-01-03 09:30:00+05:30,1822.85,1824.0,1817.1,1818.95,73712,KOTAKBANK
52,2025-01-03 09:45:00+05:30,1818.9,1820.7,1817.3,1818.95,62275,KOTAKBANK
