Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed
Buy,2025-05-21 14:40:00+05:30,3522.3,3528.3,3522.3,2025-05-21 14:50:00+05:30,2025-05-21 14:40:00+05:30,2025-05-21 14:50:00+05:30,3528.3,6.0,0.1703432416318882,10.0,0.0,0.17,0.0,,10.0,TCS,True,False
Buy,2025-05-21 14:40:00+05:30,1565.3,1570.0,1565.3,2025-05-21 15:05:00+05:30,2025-05-21 14:40:00+05:30,2025-05-21 15:15:00+05:30,1568.1,2.7999999999999545,0.1788794480291289,35.0,0.0,0.3,0.0,,35.0,INFY,True,False
Buy,2025-05-22 09:15:00+05:30,54789.95,54789.95,54742.8,2025-05-22 09:15:00+05:30,2025-05-22 09:20:00+05:30,2025-05-22 09:20:00+05:30,54742.8,-47.14999999999418,-0.0860559281400953,5.0,0.0,0.0,0.09,-1.0,0.0,BANKNIFTY,True,False
Sell,2025-05-22 09:20:00+05:30,3475.4,3490.5,3472.6,2025-05-22 10:40:00+05:30,2025-05-22 09:35:00+05:30,2025-05-22 10:50:00+05:30,3487.6,-12.199999999999818,-0.3510387293548891,90.0,0.0,0.08,0.43,-0.81,10.0,TCS,True,False
Sell,2025-05-22 09:20:00+05:30,1414.4,1415.0,1406.5,2025-05-22 09:25:00+05:30,2025-05-22 10:05:00+05:30,2025-05-22 10:50:00+05:30,1408.7,5.7000000000000455,0.4029977375565642,90.0,0.0,0.56,0.04,9.5,85.0,RELIANCE,True,False
Sell,2025-05-22 09:20:00+05:30,24580.55,24629.65,24548.95,2025-05-22 09:55:00+05:30,2025-05-22 09:30:00+05:30,2025-05-22 10:50:00+05:30,24600.1,-19.549999999999272,-0.0795344286437824,90.0,0.0,0.13,0.2,-0.4,55.0,NIFTY,True,False
Sell,2025-05-22 09:20:00+05:30,1547.6,1549.4,1544.3,2025-05-22 09:25:00+05:30,2025-05-22 09:30:00+05:30,2025-05-22 09:50:00+05:30,1548.2,-0.6000000000001364,-0.0387697079348757,30.0,0.0,0.21,0.12,-0.33,25.0,INFY,True,False
Sell,2025-05-22 09:25:00+05:30,54779.25,54864.3,54621.2,2025-05-22 09:55:00+05:30,2025-05-22 12:15:00+05:30,2025-05-22 12:35:00+05:30,54646.85,132.40000000000146,0.2416973580324693,190.0,0.0,0.29,0.16,1.56,160.0,BANKNIFTY,True,False
Sell,2025-05-22 09:55:00+05:30,1559.6,1559.6,1555.5,2025-05-22 09:55:00+05:30,2025-05-22 10:25:00+05:30,2025-05-22 10:35:00+05:30,1556.8,2.7999999999999545,0.1795332136445213,40.0,0.0,0.26,0.0,,40.0,INFY,True,False
Sell,2025-05-22 11:10:00+05:30,1551.1,1553.1,1551.1,2025-05-22 11:20:00+05:30,2025-05-22 11:10:00+05:30,2025-05-22 11:20:00+05:30,1553.1,-2.0,-0.1289407517245825,10.0,0.0,0.0,0.13,-1.0,0.0,INFY,True,False
Sell,2025-05-22 12:15:00+05:30,1549.6,1549.6,1546.9,2025-05-22 12:15:00+05:30,2025-05-22 12:45:00+05:30,2025-05-22 13:05:00+05:30,1548.3,1.2999999999999543,0.0838926174496615,50.0,0.0,0.17,0.0,,50.0,INFY,True,False
Sell,2025-05-22 12:15:00+05:30,3474.2,3474.2,3460.8,2025-05-22 12:15:00+05:30,2025-05-22 13:05:00+05:30,2025-05-22 13:05:00+05:30,3460.8,13.399999999999636,0.385700305106201,50.0,0.0,0.39,0.0,,50.0,TCS,True,False
Sell,2025-05-22 12:50:00+05:30,24516.95,24523.85,24513.95,2025-05-22 12:55:00+05:30,2025-05-22 13:05:00+05:30,2025-05-22 13:05:00+05:30,24513.95,3.0,0.0122364323457852,15.0,0.0,0.01,0.03,0.43,10.0,NIFTY,True,False
Sell,2025-05-22 13:10:00+05:30,3466.6,3467.0,3465.7,2025-05-22 13:20:00+05:30,2025-05-22 13:15:00+05:30,2025-05-22 13:20:00+05:30,3467.0,-0.4000000000000909,-0.0115386834362225,10.0,0.0,0.03,0.01,-1.0,0.0,TCS,True,False
Sell,2025-05-22 13:10:00+05:30,24539.65,24550.95,24534.7,2025-05-22 13:20:00+05:30,2025-05-22 13:15:00+05:30,2025-05-22 13:20:00+05:30,24550.95,-11.299999999999272,-0.0460479265189164,10.0,0.0,0.02,0.05,-1.0,0.0,NIFTY,True,False
Sell,2025-05-22 13:10:00+05:30,1550.3,1550.3,1549.8,2025-05-22 13:10:00+05:30,2025-05-22 13:15:00+05:30,2025-05-22 13:20:00+05:30,1550.0,0.2999999999999545,0.0193510933367705,10.0,0.0,0.03,0.0,,10.0,INFY,True,False
Sell,2025-05-22 14:20:00+05:30,1542.4,1543.0,1542.4,2025-05-22 14:35:00+05:30,2025-05-22 14:20:00+05:30,2025-05-22 14:35:00+05:30,1543.0,-0.599999999999909,-0.0389004149377534,15.0,0.0,0.0,0.04,-1.0,0.0,INFY,True,False
Sell,2025-05-22 14:40:00+05:30,1546.5,1546.5,1544.3,2025-05-22 14:40:00+05:30,2025-05-22 14:50:00+05:30,2025-05-22 14:50:00+05:30,1544.3,2.200000000000045,0.1422567086970608,10.0,0.0,0.14,0.0,,10.0,INFY,True,False
Sell,2025-05-22 14:55:00+05:30,1547.3,1547.3,1546.6,2025-05-22 14:55:00+05:30,2025-05-22 15:00:00+05:30,2025-05-22 15:05:00+05:30,1546.8,0.5,0.0323143540360628,10.0,0.0,0.05,0.0,,10.0,INFY,True,False
Buy,2025-05-22 15:05:00+05:30,54980.0,54980.0,54937.25,2025-05-22 15:05:00+05:30,2025-05-22 15:15:00+05:30,2025-05-22 15:15:00+05:30,54937.25,-42.75,-0.0777555474718079,10.0,0.0,0.0,0.08,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-05-23 09:15:00+05:30,54879.8,55178.05,54879.8,2025-05-23 10:00:00+05:30,2025-05-23 09:15:00+05:30,2025-05-23 10:35:00+05:30,55065.9,186.09999999999852,0.3391047343466968,80.0,0.0,0.54,0.0,,80.0,BANKNIFTY,True,False
Buy,2025-05-23 09:20:00+05:30,24719.2,24890.1,24713.8,2025-05-23 11:10:00+05:30,2025-05-23 09:25:00+05:30,2025-05-23 11:35:00+05:30,24869.2,150.0,0.6068157545551636,135.0,0.0,0.69,0.02,27.78,130.0,NIFTY,True,False
Buy,2025-05-23 09:20:00+05:30,1417.0,1430.6,1417.0,2025-05-23 11:30:00+05:30,2025-05-23 09:20:00+05:30,2025-05-23 11:50:00+05:30,1429.3,12.299999999999956,0.8680310515172869,150.0,0.0,0.96,0.0,,150.0,RELIANCE,True,False
Buy,2025-05-23 09:20:00+05:30,1565.8,1585.9,1565.8,2025-05-23 11:05:00+05:30,2025-05-23 09:20:00+05:30,2025-05-23 11:20:00+05:30,1581.3,15.5,0.9899093115340402,120.0,0.0,1.28,0.0,,120.0,INFY,True,False
Buy,2025-05-23 09:35:00+05:30,3508.7,3531.8,3508.7,2025-05-23 10:55:00+05:30,2025-05-23 09:35:00+05:30,2025-05-23 11:20:00+05:30,3520.6,11.900000000000093,0.3391569527175333,105.0,0.0,0.66,0.0,,105.0,TCS,True,False
Buy,2025-05-23 10:55:00+05:30,55275.45,55369.25,55196.0,2025-05-23 11:30:00+05:30,2025-05-23 11:45:00+05:30,2025-05-23 11:50:00+05:30,55245.8,-29.64999999999418,-0.0536404497837542,55.0,0.0,0.17,0.14,-0.37,5.0,BANKNIFTY,True,False
Buy,2025-05-23 12:50:00+05:30,55385.8,55393.8,55362.9,2025-05-23 13:00:00+05:30,2025-05-23 12:55:00+05:30,2025-05-23 13:05:00+05:30,55392.4,6.599999999998545,0.0119164117878563,15.0,0.0,0.01,0.04,0.29,10.0,BANKNIFTY,True,False
Sell,2025-05-23 14:50:00+05:30,1564.2,1565.8,1564.2,2025-05-23 15:00:00+05:30,2025-05-23 14:50:00+05:30,2025-05-23 15:15:00+05:30,1565.0,-0.7999999999999545,-0.0511443549418203,25.0,0.0,0.0,0.1,-0.5,15.0,INFY,True,False
Sell,2025-05-26 09:15:00+05:30,1572.9,1574.1,1572.9,2025-05-26 09:20:00+05:30,2025-05-26 09:15:00+05:30,2025-05-26 09:20:00+05:30,1574.1,-1.199999999999818,-0.0762921991226281,5.0,0.0,0.0,0.08,-1.0,0.0,INFY,True,False
Buy,2025-05-26 09:20:00+05:30,55782.25,55834.85,55687.8,2025-05-26 09:35:00+05:30,2025-05-26 10:20:00+05:30,2025-05-26 10:20:00+05:30,55687.8,-94.44999999999708,-0.169319093439216,60.0,0.0,0.09,0.17,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-05-26 09:20:00+05:30,25017.45,25064.45,25015.5,2025-05-26 09:50:00+05:30,2025-05-26 10:15:00+05:30,2025-05-26 10:20:00+05:30,25021.1,3.649999999997817,0.0145898163082081,60.0,0.0,0.19,0.01,1.87,5.0,NIFTY,True,False
Buy,2025-05-26 09:35:00+05:30,3535.6,3542.8,3529.6,2025-05-26 10:10:00+05:30,2025-05-26 09:40:00+05:30,2025-05-26 11:05:00+05:30,3538.4,2.800000000000182,0.0791944790134682,90.0,0.0,0.2,0.17,0.47,85.0,TCS,True,False
Buy,2025-05-26 09:35:00+05:30,1440.3,1441.0,1436.9,2025-05-26 09:45:00+05:30,2025-05-26 10:15:00+05:30,2025-05-26 10:20:00+05:30,1437.2,-3.099999999999909,-0.2152329375824418,45.0,0.0,0.05,0.24,-0.91,5.0,RELIANCE,True,False
Buy,2025-05-26 10:05:00+05:30,1581.0,1582.3,1575.6,2025-05-26 10:10:00+05:30,2025-05-26 10:30:00+05:30,2025-05-26 11:05:00+05:30,1575.8,-5.2000000000000455,-0.3289057558507303,60.0,0.0,0.08,0.34,-0.96,35.0,INFY,True,False
Buy,2025-05-26 12:05:00+05:30,1440.0,1440.0,1437.4,2025-05-26 12:05:00+05:30,2025-05-26 12:20:00+05:30,2025-05-26 12:20:00+05:30,1437.4,-2.599999999999909,-0.1805555555555492,15.0,0.0,0.0,0.18,-1.0,0.0,RELIANCE,True,False
Buy,2025-05-26 14:35:00+05:30,1579.0,1580.6,1578.6,2025-05-26 15:05:00+05:30,2025-05-26 14:45:00+05:30,2025-05-26 15:15:00+05:30,1580.5,1.5,0.0949968334388853,40.0,0.0,0.1,0.03,3.75,30.0,INFY,True,False
Buy,2025-05-27 09:15:00+05:30,1568.3,1568.3,1560.5,2025-05-27 09:15:00+05:30,2025-05-27 09:20:00+05:30,2025-05-27 09:20:00+05:30,1560.5,-7.799999999999954,-0.497353822610467,5.0,0.0,0.0,0.5,-1.0,0.0,INFY,True,False
Sell,2025-05-27 09:20:00+05:30,1419.4,1426.7,1416.1,2025-05-27 11:00:00+05:30,2025-05-27 10:40:00+05:30,2025-05-27 11:05:00+05:30,1425.5,-6.099999999999909,-0.4297590531210306,105.0,0.0,0.23,0.51,-0.84,5.0,RELIANCE,True,False
Sell,2025-05-27 09:20:00+05:30,24790.65,24872.8,24755.7,2025-05-27 11:00:00+05:30,2025-05-27 10:25:00+05:30,2025-05-27 11:05:00+05:30,24868.15,-77.5,-0.3126178619761885,105.0,0.0,0.14,0.33,-0.94,5.0,NIFTY,True,False
Sell,2025-05-27 09:20:00+05:30,3493.1,3512.7,3488.2,2025-05-27 11:00:00+05:30,2025-05-27 10:40:00+05:30,2025-05-27 11:05:00+05:30,3509.9,-16.800000000000182,-0.480948154934018,105.0,0.0,0.14,0.56,-0.86,5.0,TCS,True,False
Sell,2025-05-27 09:20:00+05:30,55171.35,55291.9,55067.5,2025-05-27 11:05:00+05:30,2025-05-27 10:25:00+05:30,2025-05-27 11:05:00+05:30,55291.9,-120.55000000000292,-0.2185010879741077,105.0,0.0,0.19,0.22,-1.0,0.0,BANKNIFTY,True,False
Sell,2025-05-27 09:25:00+05:30,1560.5,1571.9,1560.5,2025-05-27 11:00:00+05:30,2025-05-27 09:25:00+05:30,2025-05-27 11:05:00+05:30,1571.6,-11.099999999999907,-0.7113104774110803,100.0,0.0,0.0,0.73,-0.97,5.0,INFY,True,False
Buy,2025-05-27 11:35:00+05:30,55680.75,55680.75,55531.6,2025-05-27 11:35:00+05:30,2025-05-27 11:45:00+05:30,2025-05-27 12:20:00+05:30,55544.7,-136.0500000000029,-0.244339381204461,45.0,0.0,0.0,0.27,-0.91,35.0,BANKNIFTY,True,False
Buy,2025-05-27 12:05:00+05:30,24950.05,24957.45,24894.95,2025-05-27 12:10:00+05:30,2025-05-27 12:20:00+05:30,2025-05-27 12:20:00+05:30,24894.95,-55.09999999999855,-0.2208412407991108,15.0,0.0,0.03,0.22,-1.0,0.0,NIFTY,True,False
Sell,2025-05-27 12:50:00+05:30,24849.35,24849.35,24722.45,2025-05-27 12:50:00+05:30,2025-05-27 14:15:00+05:30,2025-05-27 14:50:00+05:30,24786.15,63.19999999999709,0.2543326082975896,120.0,0.0,0.51,0.0,,120.0,NIFTY,True,False
Sell,2025-05-27 12:50:00+05:30,1566.1,1568.6,1562.8,2025-05-27 13:15:00+05:30,2025-05-27 13:00:00+05:30,2025-05-27 13:35:00+05:30,1564.7,1.3999999999998636,0.089394036140723,45.0,0.0,0.21,0.16,0.56,20.0,INFY,True,False
Sell,2025-05-27 12:50:00+05:30,3500.2,3503.4,3485.2,2025-05-27 13:45:00+05:30,2025-05-27 14:15:00+05:30,2025-05-27 14:50:00+05:30,3492.6,7.599999999999909,0.2171304496885866,120.0,0.0,0.43,0.09,2.37,65.0,TCS,True,False
Sell,2025-05-27 12:50:00+05:30,1422.6,1422.6,1420.7,2025-05-27 12:50:00+05:30,2025-05-27 13:00:00+05:30,2025-05-27 13:35:00+05:30,1421.3,1.2999999999999543,0.0913819766624458,45.0,0.0,0.13,0.0,,45.0,RELIANCE,True,False
Sell,2025-05-27 13:40:00+05:30,1566.6,1566.6,1561.9,2025-05-27 13:40:00+05:30,2025-05-27 13:55:00+05:30,2025-05-27 14:05:00+05:30,1564.0,2.599999999999909,0.1659645091280422,25.0,0.0,0.3,0.0,,25.0,INFY,True,False
Sell,2025-05-27 13:40:00+05:30,1422.8,1422.8,1415.2,2025-05-27 13:40:00+05:30,2025-05-27 14:15:00+05:30,2025-05-27 14:35:00+05:30,1419.0,3.7999999999999545,0.2670789991565894,55.0,0.0,0.53,0.0,,55.0,RELIANCE,True,False
Sell,2025-05-27 13:50:00+05:30,55383.65,55383.65,55127.05,2025-05-27 13:50:00+05:30,2025-05-27 14:25:00+05:30,2025-05-27 14:50:00+05:30,55261.4,122.25,0.220733014165733,60.0,0.0,0.46,0.0,,60.0,BANKNIFTY,True,False
Sell,2025-05-27 14:10:00+05:30,1565.4,1565.4,1562.5,2025-05-27 14:10:00+05:30,2025-05-27 14:15:00+05:30,2025-05-27 14:35:00+05:30,1564.4,1.0,0.0638814360546825,25.0,0.0,0.19,0.0,,25.0,INFY,True,False
Buy,2025-05-28 09:20:00+05:30,1580.4,1581.7,1575.2,2025-05-28 09:40:00+05:30,2025-05-28 10:10:00+05:30,2025-05-28 10:20:00+05:30,1575.5,-4.900000000000091,-0.310048089091375,60.0,0.0,0.08,0.33,-0.94,10.0,INFY,True,False
Sell,2025-05-28 09:35:00+05:30,1414.0,1416.1,1411.3,2025-05-28 09:40:00+05:30,2025-05-28 10:35:00+05:30,2025-05-28 10:50:00+05:30,1415.6,-1.599999999999909,-0.1131541725601067,75.0,0.0,0.19,0.15,-0.76,70.0,RELIANCE,True,False
Sell,2025-05-28 10:05:00+05:30,24767.85,24793.95,24749.7,2025-05-28 10:50:00+05:30,2025-05-28 10:35:00+05:30,2025-05-28 10:50:00+05:30,24793.95,-26.100000000002183,-0.1053785451704616,45.0,0.0,0.07,0.11,-1.0,0.0,NIFTY,True,False
Buy,2025-05-28 11:55:00+05:30,1578.8,1580.1,1578.2,2025-05-28 12:50:00+05:30,2025-05-28 12:10:00+05:30,2025-05-28 12:50:00+05:30,1580.1,1.2999999999999543,0.0823410184950566,55.0,0.0,0.08,0.04,2.17,40.0,INFY,True,False
Sell,2025-05-28 12:05:00+05:30,55313.0,55343.6,55313.0,2025-05-28 12:20:00+05:30,2025-05-28 12:05:00+05:30,2025-05-28 12:20:00+05:30,55343.6,-30.599999999998545,-0.0553215338166408,15.0,0.0,0.0,0.06,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-05-28 12:50:00+05:30,55455.1,55501.1,55371.15,2025-05-28 13:00:00+05:30,2025-05-28 13:35:00+05:30,2025-05-28 13:35:00+05:30,55371.15,-83.94999999999709,-0.1513837320643134,45.0,0.0,0.08,0.15,-1.0,0.0,BANKNIFTY,True,False
Buy,2025-05-28 12:55:00+05:30,1578.8,1579.7,1578.8,2025-05-28 13:00:00+05:30,2025-05-28 12:55:00+05:30,2025-05-28 13:05:00+05:30,1579.1,0.2999999999999545,0.019001773498857,10.0,0.0,0.06,0.0,,10.0,INFY,True,False
Buy,2025-05-28 13:05:00+05:30,3505.8,3505.8,3500.1,2025-05-28 13:05:00+05:30,2025-05-28 13:30:00+05:30,2025-05-28 13:35:00+05:30,3500.1,-5.700000000000273,-0.1625877117918955,30.0,0.0,0.0,0.16,-1.0,5.0,TCS,True,False
Buy,2025-05-28 14:30:00+05:30,3503.2,3503.2,3499.0,2025-05-28 14:30:00+05:30,2025-05-28 14:50:00+05:30,2025-05-28 14:50:00+05:30,3499.0,-4.199999999999818,-0.1198903859328562,20.0,0.0,0.0,0.12,-1.0,0.0,TCS,True,False
Buy,2025-05-28 14:40:00+05:30,55466.4,55466.4,55414.45,2025-05-28 14:40:00+05:30,2025-05-28 15:00:00+05:30,2025-05-28 15:05:00+05:30,55419.95,-46.450000000004366,-0.0837443930018973,25.0,0.0,0.0,0.09,-0.89,5.0,BANKNIFTY,True,False
Sell,2025-05-28 15:05:00+05:30,3498.5,3498.5,3494.0,2025-05-28 15:05:00+05:30,2025-05-28 15:10:00+05:30,2025-05-28 15:15:00+05:30,3498.4,0.099999999999909,0.0028583678719425,10.0,0.0,0.13,0.0,,10.0,TCS,True,False
Sell,2025-05-28 15:05:00+05:30,1572.8,1572.8,1570.5,2025-05-28 15:05:00+05:30,2025-05-28 15:10:00+05:30,2025-05-28 15:15:00+05:30,1572.8,0.0,0.0,10.0,0.0,0.15,0.0,,10.0,INFY,True,False
Buy,2025-05-28 15:10:00+05:30,55407.75,55413.45,55407.75,2025-05-28 15:15:00+05:30,2025-05-28 15:10:00+05:30,2025-05-28 15:15:00+05:30,55413.45,5.69999999999709,0.0102873695466736,5.0,0.0,0.01,0.0,,5.0,BANKNIFTY,True,False
Sell,2025-05-29 09:15:00+05:30,1603.0,1603.2,1603.0,2025-05-29 09:20:00+05:30,2025-05-29 09:15:00+05:30,2025-05-29 09:20:00+05:30,1603.2,-0.2000000000000454,-0.012476606363072,5.0,0.0,0.0,0.01,-1.0,0.0,INFY,True,False
Sell,2025-05-29 09:15:00+05:30,1416.0,1416.2,1416.0,2025-05-29 09:20:00+05:30,2025-05-29 09:15:00+05:30,2025-05-29 09:20:00+05:30,1416.2,-0.2000000000000454,-0.0141242937853139,5.0,0.0,0.0,0.01,-1.0,0.0,RELIANCE,True,False
Buy,2025-05-29 09:20:00+05:30,3519.4,3519.4,3506.7,2025-05-29 09:20:00+05:30,2025-05-29 10:35:00+05:30,2025-05-29 10:35:00+05:30,3506.7,-12.700000000000273,-0.3608569642552785,75.0,0.0,0.0,0.36,-1.0,0.0,TCS,True,False
Buy,2025-05-29 09:20:00+05:30,55475.35,55484.4,55403.7,2025-05-29 10:00:00+05:30,2025-05-29 09:35:00+05:30,2025-05-29 10:05:00+05:30,55473.2,-2.150000000001455,-0.0038755951967882,45.0,0.0,0.02,0.13,-0.03,30.0,BANKNIFTY,True,False
Buy,2025-05-29 09:25:00+05:30,1599.4,1600.2,1588.0,2025-05-29 09:30:00+05:30,2025-05-29 10:35:00+05:30,2025-05-29 10:35:00+05:30,1588.0,-11.400000000000093,-0.7127672877329054,70.0,0.0,0.05,0.71,-1.0,0.0,INFY,True,False
Buy,2025-05-29 09:50:00+05:30,24793.55,24825.55,24790.9,2025-05-29 10:05:00+05:30,2025-05-29 10:15:00+05:30,2025-05-29 10:20:00+05:30,24793.8,0.25,0.0010083267624039,30.0,0.0,0.13,0.01,0.09,5.0,NIFTY,True,False
Sell,2025-05-29 10:20:00+05:30,55352.2,55352.2,55161.8,2025-05-29 10:20:00+05:30,2025-05-29 11:40:00+05:30,2025-05-29 12:20:00+05:30,55187.0,165.1999999999971,0.2984524553676224,120.0,0.0,0.34,0.0,,120.0,BANKNIFTY,True,False
Sell,2025-05-29 10:50:00+05:30,24755.8,24755.8,24714.7,2025-05-29 10:50:00+05:30,2025-05-29 11:15:00+05:30,2025-05-29 12:05:00+05:30,24738.85,16.950000000000728,0.0684688032703476,75.0,0.0,0.17,0.0,,75.0,NIFTY,True,False
Sell,2025-05-29 12:20:00+05:30,3495.9,3502.5,3489.1,2025-05-29 12:25:00+05:30,2025-05-29 14:05:00+05:30,2025-05-29 14:35:00+05:30,3493.0,2.900000000000091,0.0829543179152747,135.0,0.0,0.19,0.19,0.44,130.0,TCS,True,False
Sell,2025-05-29 12:35:00+05:30,1410.0,1411.9,1410.0,2025-05-29 12:45:00+05:30,2025-05-29 12:35:00+05:30,2025-05-29 12:50:00+05:30,1411.9,-1.900000000000091,-0.1347517730496518,15.0,0.0,0.0,0.13,-1.0,5.0,RELIANCE,True,False
Sell,2025-05-29 12:40:00+05:30,24700.55,24722.65,24700.55,2025-05-29 12:50:00+05:30,2025-05-29 12:40:00+05:30,2025-05-29 12:50:00+05:30,24722.65,-22.100000000002183,-0.0894716919258971,10.0,0.0,0.0,0.09,-1.0,0.0,NIFTY,True,False
Sell,2025-05-29 12:55:00+05:30,24768.6,24768.6,24757.9,2025-05-29 12:55:00+05:30,2025-05-29 13:05:00+05:30,2025-05-29 13:05:00+05:30,24757.9,10.69999999999709,0.0431998578845679,10.0,0.0,0.04,0.0,,10.0,NIFTY,True,False
Buy,2025-05-29 14:35:00+05:30,1416.0,1419.0,1414.9,2025-05-29 15:10:00+05:30,2025-05-29 14:50:00+05:30,2025-05-29 15:15:00+05:30,1418.8,2.7999999999999545,0.197740112994347,40.0,0.0,0.21,0.08,2.55,25.0,RELIANCE,True,False
Buy,2025-05-29 15:05:00+05:30,55482.7,55624.45,55482.7,2025-05-29 15:15:00+05:30,2025-05-29 15:05:00+05:30,2025-05-29 15:15:00+05:30,55624.45,141.75,0.2554850430855023,10.0,0.0,0.26,0.0,,10.0,BANKNIFTY,True,False
Buy,2025-05-29 15:05:00+05:30,1587.0,1587.0,1586.2,2025-05-29 15:05:00+05:30,2025-05-29 15:10:00+05:30,2025-05-29 15:15:00+05:30,1586.5,-0.5,-0.0315059861373661,10.0,0.0,0.0,0.05,-0.63,5.0,INFY,True,False
Buy,2025-05-29 15:05:00+05:30,24821.1,24853.7,24821.1,2025-05-29 15:15:00+05:30,2025-05-29 15:05:00+05:30,2025-05-29 15:15:00+05:30,24853.7,32.60000000000218,0.1313398680961044,10.0,0.0,0.13,0.0,,10.0,NIFTY,True,False
Buy,2025-05-30 09:15:00+05:30,1557.6,1557.6,1556.8,2025-05-30 09:15:00+05:30,2025-05-30 09:20:00+05:30,2025-05-30 09:20:00+05:30,1556.8,-0.7999999999999545,-0.0513610683102179,5.0,0.0,0.0,0.05,-1.0,0.0,INFY,True,False
Buy,2025-05-30 09:15:00+05:30,1415.4,1429.7,1415.4,2025-05-30 09:50:00+05:30,2025-05-30 09:15:00+05:30,2025-05-30 10:20:00+05:30,1417.5,2.099999999999909,0.1483679525222487,65.0,0.0,1.01,0.0,,65.0,RELIANCE,True,False
Buy,2025-05-30 09:15:00+05:30,55537.05,55662.4,55500.45,2025-05-30 09:20:00+05:30,2025-05-30 09:45:00+05:30,2025-05-30 09:50:00+05:30,55501.0,-36.05000000000291,-0.0649116220613138,35.0,0.0,0.23,0.07,-0.98,5.0,BANKNIFTY,True,False
Buy,2025-05-30 09:15:00+05:30,24806.0,24857.85,24801.3,2025-05-30 09:20:00+05:30,2025-05-30 09:45:00+05:30,2025-05-30 09:50:00+05:30,24807.35,1.3499999999985448,0.0054422317181268,35.0,0.0,0.21,0.02,0.29,5.0,NIFTY,True,False
Sell,2025-05-30 09:25:00+05:30,1558.1,1563.0,1558.1,2025-05-30 09:55:00+05:30,2025-05-30 09:25:00+05:30,2025-05-30 11:05:00+05:30,1562.5,-4.400000000000091,-0.2823952249534748,100.0,0.0,0.0,0.31,-0.9,70.0,INFY,True,False
Sell,2025-05-30 09:25:00+05:30,3489.7,3489.7,3481.0,2025-05-30 09:25:00+05:30,2025-05-30 09:30:00+05:30,2025-05-30 09:50:00+05:30,3486.5,3.199999999999818,0.09169842679886,25.0,0.0,0.25,0.0,,25.0,TCS,True,False
Sell,2025-05-30 09:55:00+05:30,3491.7,3491.7,3488.1,2025-05-30 09:55:00+05:30,2025-05-30 10:15:00+05:30,2025-05-30 10:20:00+05:30,3489.3,2.399999999999636,0.0687344273562916,25.0,0.0,0.1,0.0,,25.0,TCS,True,False
Sell,2025-05-30 11:05:00+05:30,24757.3,24774.15,24732.15,2025-05-30 11:25:00+05:30,2025-05-30 12:00:00+05:30,2025-05-30 12:50:00+05:30,24754.4,2.899999999997817,0.0117137167623198,105.0,0.0,0.1,0.07,0.17,85.0,NIFTY,True,False
Buy,2025-05-30 11:30:00+05:30,55513.0,55519.4,55513.0,2025-05-30 11:35:00+05:30,2025-05-30 11:30:00+05:30,2025-05-30 11:35:00+05:30,55519.4,6.400000000001455,0.0115288310846134,5.0,0.0,0.01,0.0,,5.0,BANKNIFTY,True,False
Sell,2025-05-30 11:50:00+05:30,1414.8,1414.9,1412.5,2025-05-30 12:50:00+05:30,2025-05-30 12:20:00+05:30,2025-05-30 12:50:00+05:30,1414.9,-0.1000000000001364,-0.0070681368391388,60.0,0.0,0.16,0.01,-1.0,0.0,RELIANCE,True,False
Buy,2025-05-30 13:20:00+05:30,55609.85,55742.15,55609.85,2025-05-30 13:55:00+05:30,2025-05-30 13:20:00+05:30,2025-05-30 14:05:00+05:30,55667.05,57.200000000004366,0.1028594754346655,45.0,0.0,0.24,0.0,,45.0,BANKNIFTY,True,False
Buy,2025-05-30 13:50:00+05:30,24775.15,24788.95,24766.8,2025-05-30 13:55:00+05:30,2025-05-30 14:05:00+05:30,2025-05-30 14:05:00+05:30,24766.8,-8.350000000002183,-0.0337031259144835,15.0,0.0,0.06,0.03,-1.0,0.0,NIFTY,True,False
Buy,2025-05-30 14:10:00+05:30,55624.15,55751.6,55624.15,2025-05-30 14:30:00+05:30,2025-05-30 14:10:00+05:30,2025-05-30 14:50:00+05:30,55733.45,109.29999999999563,0.1964973846791288,40.0,0.0,0.23,0.0,,40.0,BANKNIFTY,True,False
Sell,2025-05-30 14:20:00+05:30,1414.9,1415.1,1414.4,2025-05-30 14:30:00+05:30,2025-05-30 14:25:00+05:30,2025-05-30 14:35:00+05:30,1414.8,0.1000000000001364,0.0070676372888639,15.0,0.0,0.04,0.01,0.5,5.0,RELIANCE,True,False
Buy,2025-05-30 14:35:00+05:30,24771.05,24771.7,24765.35,2025-05-30 14:50:00+05:30,2025-05-30 14:45:00+05:30,2025-05-30 14:50:00+05:30,24771.7,0.6500000000014552,0.0026240308747568,15.0,0.0,0.0,0.02,0.11,5.0,NIFTY,True,False
Sell,2025-05-30 14:40:00+05:30,3485.3,3485.3,3461.3,2025-05-30 14:40:00+05:30,2025-05-30 15:05:00+05:30,2025-05-30 15:15:00+05:30,3463.6,21.700000000000276,0.6226149829283066,35.0,0.0,0.69,0.0,,35.0,TCS,True,False
