ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
RADICO,1464,2890.3100000000013,0.015419744247016146,48.15573770491803,1.053276924094922,1.1115433071299603,0.01653917596832564,73.36212509911142,78.67579949424581,70.63831827019071,73.86670468608345,55
INDHOTEL,1422,1025.5000000000002,0.012564077664924437,48.593530239099856,1.049281326919772,1.0872437482989246,0.015791735984846896,71.70862162523615,81.16052162900401,69.86473715299651,73.80663783747066,56
TIMKEN,1434,5182.219999999994,0.011694345922991976,48.95397489539749,1.0414998967627822,1.078590348926699,0.012898923763847566,71.2050248588477,83.20625047527547,68.35818702535838,73.6666574103803,57
LTIM,1392,8020.580000000017,0.010614614446794431,48.922413793103445,1.0443161605591025,1.084187262136983,0.014349555165697681,70.57983291314184,83.0271232327017,68.90343931140475,73.64346256831496,58
DABUR,1422,617.7500000000022,0.006816678901744983,49.507735583684955,1.039797338307618,1.0353663837409663,0.01306483905935489,68.3807317797407,86.3491579762411,68.0285574320586,73.63038989961798,59
LINDEINDIA,1469,13847.199999999997,0.020340713564326804,46.35806671204901,1.072293834664053,1.2329017217943514,0.02116344035785022,76.21149130734946,68.47299209520666,74.3201516179426,73.13340566794388,60
MANKIND,929,2711.0299999999997,0.01603273167686102,47.36275565123789,1.0587582917076586,1.1718529274127947,0.018784635671923944,73.7170603884924,74.17517440951849,71.6995570026597,73.04749324046715,61
OFSS,1382,15977.79999999999,0.00970419936908716,48.69753979739508,1.0376696316911411,1.0854671927348638,0.012031171057215885,70.05267946214101,81.75083514863849,67.61661558975469,72.58770061913572,62
DELHIVERY,1271,848.0199999999991,0.005738217333225399,49.80330448465775,1.0185420590168992,1.007278560733932,0.005294552076446034,67.75627514283111,88.0266799375641,63.91335713052377,72.30022937632808,63
OBEROIRLTY,1444,2488.7499999999964,0.011827927524192303,48.06094182825485,1.0420189240914361,1.11709233360811,0.013948506637910271,71.28237199839673,78.13777886886211,68.4586750683602,72.20951528752173,64
IRCON,1313,432.9199999999998,0.03299038449152697,43.71667936024372,1.0883814137425285,1.2760987655901075,0.025633416608929933,83.53597202672805,53.4816135150156,77.43484182592384,72.07921239289263,65
ZENSARTECH,1421,1244.5000000000007,0.01799154838503713,46.727656579873326,1.0553218581014943,1.1745223691822355,0.01688176524398201,74.85126500886572,70.57062522885906,71.034234641148,72.04026092777664,66
OIL,1468,860.4500000000003,0.023841293235996226,44.95912806539509,1.076164693610248,1.2457421604821657,0.021470488827207125,78.23841583837886,60.533218003339606,75.06958236804978,71.65932309973545,67
MEDANTA,1078,2011.939999999999,0.010167502764463387,48.237476808905384,1.034150173845085,1.0878464328716566,0.010997667237266343,70.32094389417132,79.13971549348103,66.93521903922081,71.61228543198403,68
ABBOTINDIA,1480,34279.39999999995,0.009377135182540438,47.7027027027027,1.047494811069326,1.1320659218780393,0.014744191860107747,69.86330099196994,76.10456766653002,69.51885270396637,71.59790167913653,69
RAINBOW,1263,1894.3999999999978,0.008334963050657737,48.614410134600156,1.0274252462636404,1.072605183802921,0.008274376770285112,69.2598568604839,81.27902693567397,65.6332166692475,71.41495180654636,70
POLYCAB,1457,8859.509999999991,0.0030744905507527065,49.82841455044612,1.012108303109636,1.012108303109636,0.0036800762458183444,66.21390968746097,88.16919387144421,62.66772803821955,71.38202228295937,71
TVSMOTOR,1466,1686.1599999999992,0.004251884352835946,49.24965893587995,1.0194673382158572,1.0420594121929398,0.006558069625664027,66.89565060009855,84.88442591893522,64.09249894214037,71.17102253256627,72
HINDPETRO,1400,587.2500000000003,0.005496400844724521,49.142857142857146,1.0174774408551581,1.0115618743385586,0.0055818851196438425,67.61625725478915,84.2782648758933,63.70723812732021,71.05125189013282,73
ULTRACEMCO,1432,13642.250000000004,0.001845988245033874,49.790502793296085,1.00977779195812,1.0140265063702858,0.003190178372413449,65.5025756532608,87.95402304324743,62.216521537365075,70.92358822389849,74
CUMMINSIND,1482,6310.749999999999,0.004822206330068232,49.05533063427801,1.0185498346278334,1.049372525634453,0.005778704053424107,67.22588150888001,83.78150205728761,63.91486255400108,70.86816009145072,75
SUNPHARMA,1522,1257.4999999999995,0.004021689646614346,48.81734559789751,1.0236574149353452,1.051212123278154,0.007785856638901979,66.76236201914443,82.4308013452689,64.90373292987819,70.71944218127527,76
