trade_date,ARTEMISMED,EIHOTEL,VEDL,VBL,AADHARHFC,BERGEPAINT,EMAMILTD,CREATIVE,HCG,AUBANK,CCL,NEWGEN,FORTIS,INTELLECT,AXISBANK,BHARATFORG,MAXHEALTH,KAJARIACER,WHIRLPOOL,HCLTECH,INFY,NH,BHARTIHEXA,ICICIGI,UBL,GLENMARK,KIRLOSBROS,KOTAKBANK
2022-01-25,-2.399999999999991,1.1297344043151858,-0.16147310396295023,-1.8305661983822996,0.0,0.7886147512789932,0.10090926322349203,2.529492029780167,-0.042274360600302874,0.5426194149349084,4.068181818181804,-0.24805102763997278,0.9084053201700248,0.24570024570025328,3.4720289451711572,-0.01602209936678034,-0.3410862785862723,0.1807737114851493,0.20415073598512024,1.5065659291239486,0.8764497940342952,2.1581933396045083,0.0,-0.060617541200980174,-0.19633086578693115,-1.4434060228452728,-0.06961090731901765,0.7660656893405005
2022-01-27,0.2328288707799553,0.6139140215036809,0.2734232592052521,0.2205558006175501,0.0,-0.04491860699210962,0.2897527207366357,2.446650511998749,0.28307908824485306,-0.15948963317384823,-0.7049832379455889,0.9503695881731833,-0.5365759993962216,0.3429355281207025,0.3589141216392644,-0.23311926576543573,-1.3105639396346236,0.11428852360741981,-0.2814847255597941,-1.9349563953488302,-0.642916125987969,0.30046757140331226,0.0,0.331837550435532,-0.7836322502377202,-0.6276462257519211,-0.2622009304872691,0.7427506440826681
2022-01-28,2.2768689169600287,1.9831068674256214,0.038714198461581306,0.8040626322471267,0.0,0.5447260530884901,1.1179487179487246,-0.7165074815645767,0.37190082644629197,-0.25880312077179446,-0.14374219230562368,-0.06784260515603213,-0.20448495603774264,0.8072050941957287,-0.22219902950113557,0.662436667473576,-0.00020491275822265287,1.1722653547544093,1.4496725219917295,-0.2668283117219228,-0.058061474089909915,0.1479804067522609,0.0,-0.5136177250107232,1.676268593561825,0.7330521322951089,-0.6299874002519967,-0.09696270866638157
2022-01-31,1.7897091722595015,-1.9014084507042228,-1.4793941528707277,0.28937577511367607,0.0,0.07332572918363756,-0.39495082547933436,-2.8603268945022298,1.4227642276422703,1.1701271738624008,0.5179937761485065,-1.077949206678791,0.04628390816229788,0.0,-0.40062081788009296,0.0,-0.7610763794509201,0.6850620620381775,0.11061688055179486,0.5669305327859697,0.7512908278702879,0.42793562374768834,0.0,0.4840821748807955,1.2557710064635241,0.4380156870734453,-0.43327715482290863,-1.016508514233716
2022-02-01,0.8752735229759168,-0.035149384885768686,0.78069552874378,-0.041084634346755244,0.0,0.16719967141397193,0.06394055514255537,-1.1395355615989033,-0.18152480839048746,-1.64688427299704,0.06353906524068087,0.09047030569904857,0.34602076124568004,-0.11591119677434314,0.5567572341580562,0.38549979710538196,-0.2177153320294556,0.3381885667688378,-0.03400590316037788,-0.3560162235241138,-0.28878822197054843,-0.4242262000483499,0.0,-0.3249409154761018,-0.14019261245885595,-0.045878985751413026,-0.282260905262451,0.11678581424235945
2022-02-02,0.0,0.0354685997595842,0.0,0.6488240064882467,0.0,0.7621827616962618,0.35400402414487164,-0.19423311116835706,0.2611672968543477,1.9630909491949122,5.7320806502692,-3.747011080671806e-05,-0.39461883408072884,0.3806980245405267,0.9189903694844848,0.2082860376136845,0.0,-0.36432637571157667,-0.4878048780487809,1.5837598984993706,0.12950450450450735,0.3790222772277252,0.0,-0.027775546901535424,-0.018075011296880827,0.23046092184368927,2.5146119342123185,0.703674745895233
2022-02-03,0.3412352161435095,-0.5660593925958265,0.7406188281764425,0.3218846782893155,0.0,0.27615334632877797,-0.9100800967205669,-1.7159666612191482,0.11415197050103447,-0.4966414350317916,-0.2133943020150353,-0.2405498281786933,-2.177858439201452,-0.9523192536926572,-0.4326397113061764,0.20020659419888176,-0.21329469232829468,-0.3562672387373622,-0.1904355624699039,-0.060186578393017776,0.05663155510249318,1.1350293542074397,0.0,-0.22501719328640313,-0.41757350173525776,-0.2836937764090719,0.7781792810134691,-0.2602743291429177
2022-02-04,0.4009195186356451,1.445698166431586,1.6626398382473484,1.1971268954509284,0.0,0.49099836333879043,0.009713383451696403,-0.20230855968005612,0.07348907353644425,-1.7624963883270839,-0.02327423158802559,-0.24204702627939056,0.01880759826968781,1.5149483845019462,0.8036667294531341,-0.16833883240185976,-1.0073133710501003,-0.3264164140825421,-0.46246127492734673,0.007254997020988974,0.4555324185576859,0.10191879020129413,0.0,-0.5308555505520729,0.09471057141907657,0.030196275792637728,-1.0397227406025111,0.2971650975648332
2022-02-07,-1.9977802441731418,-0.2791346824843055,0.0,-0.17882845622235743,0.0,-1.2600229095074522,-0.7661357115249567,-0.22245908885302756,-0.09881422924901129,-0.9558823529411731,-1.4488326349264558,-0.8413461538461453,0.0,-0.8222901800883364,-0.22668597695358894,0.6211604095563095,-0.9887005649717562,0.15686278157143185,-0.9930208381551953,-0.5306052665112471,-0.28645833333333925,-0.3527066400858869,0.0,-0.05163384229549539,-0.4285714285714226,0.010246951531911463,0.44824775876119993,-0.018636351534828677
2022-02-08,0.1097694840834329,-1.8635724331926729,-0.2347666704361262,0.515873015873014,0.0,-0.08739021518299935,-0.2835100995982979,0.729508196721329,-2.0436507936507975,-0.3269895555636171,-2.3399143424213897,-0.7130124777183555,-0.5221807729855477,-1.7051781737193794,-0.47182932198827077,-0.09756030297043972,0.11159157483611182,-0.1324004510383281,-0.29906306072406963,0.13699893658421317,-0.20032015172080087,-0.3377198500128631,0.0,0.8212135001203491,-0.04718168092602282,-0.3699897225077131,-0.5446166736489233,-0.2651347768449108
2022-02-09,-0.32701905626134065,-0.5780346820809301,-1.42165759225652,-1.6406562625050025,0.0,0.0861886192665251,-0.20943251352714132,1.4033580773079035,1.058518074695436,-0.6129985228951251,-0.2925809822361458,-0.41762793272245674,-0.24839497116537768,-0.3019662921348254,0.23676012461057994,-0.23882633913340223,0.8006424464310324,-0.5847723704866636,-0.248703975184017,0.35560071120142034,0.05487998613558087,0.2919143772060595,0.0,0.21603808128891622,0.018756760747743833,-1.183132773789053,0.17902920512930334,0.4907306434023928
2022-02-10,-1.7316017316017396,-0.3627133801520299,-0.5713448578962721,0.5471380471380627,0.0,-0.1100706345157761,0.030285030718807393,0.5447883173387263,0.031051333947806903,0.13122402857768112,-0.8756225755876035,1.115065550014005,-0.2614025175000756,0.36963118604009804,0.6942292196119748,1.1081923258088988,2.5039272750929378,0.17735797093358263,0.0027779336120969944,0.4924673639152166,-0.2303754266211544,0.441837490144803,0.0,-0.7856010032088023,0.3888142537557167,0.199840127897688,-2.0762050449550484,0.26096884684390087
2022-02-11,0.33333333333334103,-1.7981651376146712,-0.17024800943660212,1.6549441456350955,0.0,-0.008371002846130349,0.25682834337262817,-0.5317752834087253,-0.08456492716037989,-2.428466617754943,-0.9833664609268711,-0.21459227467811592,-0.19384588606089492,-1.9967543921540876,-0.24984610511971464,-0.5413183324513718,-2.3091297383876275,-0.44742422870667764,0.009903345864156754,-0.3334279469256185,-0.4097077126371029,-0.29687477623802083,0.0,0.28476181558694247,-0.2821758896378701,-0.9006274033596551,0.24781341107873445,-0.11145544500624771
2022-02-14,-0.6678360091786201,0.3684400394926716,-0.5443822773325113,-0.3978390039783952,0.0,2.0325203252032464,-0.15357731749539583,4.1909098574921755,4.185544768069027,1.3673870333988258,1.5579039111014437,0.7606679035250474,1.3632197867360807,0.8232628398791686,0.012725074759822874,0.20949720670391248,3.20683377678197,0.6696531078090318,-0.8560945780676565,0.8138975189253106,0.8254716981132004,0.2722448701484026,0.0,0.0951438575125696,0.5247738321367601,-0.6435874915736125,0.059276822762321935,-0.033609679587731645
2022-02-15,-0.8683977547089827,0.3792675163643011,0.6495940407858447,-0.1746356945975358,0.0,0.5896706529352258,-0.1470357349329432,0.06846490378384917,-0.33056472692254424,-0.5283409473926803,2.1230967188505145,-0.04742001442921695,1.3322755467183423,-1.586257309941519,1.0589106073617571,0.6981830437840175,0.5426667832446663,1.179585999225724,-0.5134006265227975,0.28722990072277965,0.3077353044621589,-0.030759766225785246,0.0,0.08736900554773275,0.37326499417090764,-0.17197371259430883,-1.0344396032261116,2.0331261775540677
2022-02-16,1.8411967779056404,-0.9555573370842729,-0.3114506498068048,-0.30198283809104165,0.0,0.0494356101178095,-0.3507014028056088,-0.5961616986525087,-0.5272410290130184,-0.5277442144765998,1.062003861832217,-0.2892263195950817,-0.3351955307262511,0.5116959064327409,0.40640240090032975,0.5014276760219927,2.608108108108098,0.05060369924664854,-0.19099823652657943,0.33101901303140097,-0.06002057848406572,0.17412370353546702,0.0,-0.4382065593686757,0.6913584123120264,-0.1029866117404743,0.08064367561991803,-0.29987894794761827
2022-02-17,1.1560693641618602,0.19836707652137742,0.2255355307184533,-0.5389564175558581,0.0,0.0053690713423056495,-0.11976534076089118,-0.20376910016978722,-0.2554822226953357,-0.48197752880723144,-0.5943110140397908,-0.3074141048824641,-0.7557150954090264,0.5347990789571488,-0.15843843082578024,0.7683090152956762,0.0,-0.3047853584020858,0.16023306627821476,-0.1362432282891235,-0.555068356900675,0.07691716021844819,0.0,0.34606843939400944,0.9241198477920154,-0.7337742868954167,0.2644679527069149,-0.5563320452739218
2022-02-18,0.3157014564893368,-0.3610108303249149,-0.18285002950547136,0.2796178941674693,0.0,0.266082267445672,0.56230545235465,-0.18568121830970044,-0.0645438898450923,-0.41208644736169625,-0.8048236636465034,-0.10979484144283624,-0.15170627044341356,0.25658370341690995,0.27796683830259017,0.1568739304049993,-1.1911064055055598,-0.06164451158680029,-0.27897162172707546,0.07741396285864677,-0.017540782318892223,0.19809523809524165,0.0,-0.1434042381347885,-0.01838616085154306,0.10503098414031964,0.0,0.07274643590921004
2022-02-21,0.5945303210463715,0.2895985682330626,0.567197100992578,-0.5289258003225883,0.0,-0.15047112207005423,0.4812030075187934,-2.5164446766990034,-1.1561131616320053,0.33129609887313133,0.28537025107413144,-1.1834319526627168,-1.044891640866874,-0.20829344243169512,0.154989887858877,-0.4077183905579318,0.31455215237647566,0.09869300998719965,-0.13280212483399723,0.09508732744549775,0.4238761684907,-0.6150061500615034,0.0,0.5325067556827268,0.13114754098360049,0.4310344827586299,-2.124999999999999,0.2963721911855603
2022-02-22,0.8706467661691475,1.2977382276603722,-0.25300130212328464,0.8950366151342593,0.0,0.15991878641281043,0.9466612377850181,-0.6972477064220106,1.217285495577991,0.254590720005321,-0.08995423917814716,1.7681728880157177,-0.04672801047704844,0.4318988122782752,-0.09376761829614777,1.407169660162444,-0.12513679873624728,1.0295975975111005,-0.31134928000479123,-0.1915375239421757,0.7252324701925383,1.0515542786323273,0.0,0.569777813499478,0.14915973350126954,0.8320560543026101,-0.1739695642715866,0.6168471505915485
2022-02-23,-0.835322195704058,-0.33910301872748794,-0.6926546391752497,0.00013102210342785803,0.0,0.03300997940562378,-0.2708471901356646,0.9207143249409577,0.08499787505311662,0.26047833293867395,-0.6692056583242623,-0.7504329420819911,0.8418520745640423,-0.3240147690452888,-0.14306102437875723,1.037463976945241,-0.3718535133305112,0.028546959748787515,-0.035140290932800244,-0.08683947722635255,-0.037256756369474786,-0.8520526723470145,0.0,0.07704573157068628,0.23248960345787495,0.6233303650934996,-0.6435875437127758,0.6937799043062132
2022-02-24,-0.371747211895912,-1.4035087719298178,1.3682629734690588,-1.2073272273105617,0.0,-1.9768120777379328,-0.42231619093017203,-0.898314502685682,0.6507592190889477,-1.7244184154872277,-2.0663464760415473,-1.815311760063143,1.8143009605122717,-0.19517526739011304,-0.7704972011853828,-2.410346854791301,0.43760587238848014,-0.02576655501158598,1.1911778391289651,-0.22331397945510867,-0.16530389349705965,-0.699685534591199,0.0,-0.2238477835072139,0.4510825982357636,-1.846638892016661,-3.904761904761911,-1.4948774092395922
2022-02-25,0.29091578514642097,0.38550501156515704,1.031267737670405,1.7501017501017513,0.0,-1.0465317419131703,1.1355424796118507,0.23563817101818763,-0.09876594686131224,0.5464590037896344,0.1586402266289033,-0.2844571176108368,-1.3424204874018963,0.5402624893420027,0.1365155795391204,0.34794605776046206,1.4411267959657896,0.0,1.6991397914830175,0.8504606661942082,-0.0644646391853132,0.3333591751298437,0.0,0.8121019108280336,0.13988351676157418,0.9603434640153674,0.8403087867000614,0.14005847879955402
2022-02-28,-0.855796773337223,0.3402129342752469,2.0534197931140863,1.2841091492777013,0.0,1.0771052430699757,0.7323026851098424,1.68813990041915,0.09436783042683916,-0.42215048423143164,0.32813190545459836,1.8429028377826007,0.9684731094168564,0.12375559705384287,-0.5037614185921524,-0.06039748206671525,2.0958904109589005,1.312119965253955,0.4815177987134082,0.2229807981216525,0.06139232223066893,4.649744645171117,0.0,-0.2128120106843434,1.3543378520037175,0.3578148907592227,-0.39382999671807584,-0.08344472648326533
2022-03-02,1.106848536516053,0.1433252336301353,1.2953367875647714,2.9096115081546525,0.0,0.18573997064842418,0.39779681762546204,0.12125411397887476,0.3637160360085878,-0.07067535332613839,-0.9001410357457329,-0.35940944101840455,0.19992048857586653,0.7664898117522356,1.072595693886258,0.17092031289722143,-0.22715125601281416,-0.6590406251471115,-0.06602870001803558,-0.31731843575418806,0.13387443803810628,0.20630710285882703,0.0,0.010381779256311377,0.5864791851206586,-0.2697338866032961,-0.6591624493314518,-0.412990745236802
2022-03-03,-1.421577206525787,0.9736249306020905,0.8701700517054212,0.0,0.0,-0.24278392230913104,0.07620600762087149,-0.15423825668453572,-0.5235602094240788,-0.6053667771462212,-0.5576856047403322,-0.32706750849867405,4.188376753507006,-0.6282167726309407,-0.4042405449250386,0.04575263077626346,-0.8884286578666578,-0.8910891089108919,-0.41055836070343354,1.2964601769911654,0.7342363017838638,0.43687907351672345,0.0,-0.1203191231824774,-1.155393432427393,-0.5150306123071102,1.7602125539687652,-0.4018925915352319
2022-03-04,0.7538844294230906,-0.19282684149634077,-0.9253903990746104,-1.6810007818608308,0.0,-0.9680965788200491,-0.7441023375308775,4.835502530730307,2.954545454545454,-0.6975324788560444,-4.449307075127651,0.899100899100902,0.0,3.1415521256327295,-1.174487066916008,2.5082137991826237,-0.02739726027397582,-0.17114268952951872,0.24364242197077632,0.4378305100616986,0.09728673636103524,1.2004530011325176,0.0,-0.0984817398440696,-2.966489653909543,-0.3095975232198178,-1.1034925602204564,-0.709539775017202
2022-03-07,-2.2556390977443552,-0.07968127490038945,-0.5021834061135377,-1.3300083125519446,0.0,0.33232054690466306,0.7730535615682044,-0.8351648351648366,-0.09288061018527527,-1.437847866419295,0.8589743589743737,0.14152306727865938,1.8591772151898667,1.175249973592618,-1.362080268045751,1.3006256173855757,-0.8783297336213081,-0.3700679827826736,-0.5015324602953397,1.064421616719996,-0.6733524355300835,1.7862763613471833,0.0,-0.01672031099778648,0.8450704225352101,-0.10250007908160774,-3.4647339579282344,0.5673758865248235
2022-03-08,-0.2911946191970956,-0.8627950584955765,-0.5705164209654981,0.0010856348792831483,0.0,0.7357459020585155,0.3384279475982632,0.7017543859649145,0.6136283769447415,0.3397948715299526,-0.9030544488711767,-0.06050198107445115,-0.14765810527431755,2.5252525252525304,0.42172880552806546,0.19957298941125634,-0.26680126910873514,-0.07624026575178133,-0.32531109847766526,0.706805154505874,1.7163323782235063,-0.10651247717590184,0.0,0.5190682949677061,-0.034351145038169495,0.3069565286145215,0.7162424359222245,0.6342652671214699
2022-03-09,0.1225490196078427,1.020984208175424,0.40979333487322633,-0.08312551953448821,0.0,-0.865882352941183,-0.256547300908605,-0.18005658921373957,-0.7402961184473811,2.123356926188058,-0.01043984587779101,-0.41428289603471224,-0.13479684190255137,0.11149825783971501,-0.8831013321359049,0.6961308078355044,0.08645533141211637,-0.15504734481422977,0.025442864866564996,-0.29394473838918467,-0.09092161454746783,1.224804322407802,0.0,-0.46761273533119097,2.310759941858298,0.10214504596526286,2.2321428571428603,0.31103286384976947
2022-03-10,-0.6504284915010039,-0.04189186712491022,1.5044137686101466,0.6562933577595964,0.0,2.2585808287391096,0.7708553326293499,1.1390705794271705,0.2419842710223996,-0.20540701711598275,2.6751924833616103,0.047365980126057305,-0.1616144965526145,0.13647191140696568,1.1477433364421419,0.353493137413452,-0.02777777777778212,1.45084914704941,0.6300273216314101,-0.16803225184364723,0.0082155767334946,1.7788206797365813,0.0,1.0453895418547798,0.5707151774567487,0.44762757385854446,0.07151690751247552,1.1266882795426314
2022-03-11,0.7317073170731714,-0.23875845602866486,-0.13262599469495706,0.09519640555447628,0.0,0.013264945171553855,0.17086668199902308,0.3963879408418636,0.43948392850928775,0.4866453575040841,0.9232769830949339,-0.09274778764805092,0.36437014280849,0.29827800548962724,-0.23111367904086189,0.542197076850548,-0.8207160039620853,0.0,-1.3355436006505683,-0.34077806201923133,0.06779420849402085,3.178662769455598,0.0,-0.07647513579218668,0.0492368291482137,0.707015923987564,-0.8298636965356654,0.06355904037278852
2022-03-14,-0.243013365735123,0.47960719692394055,-0.5590180408364342,-1.3234077750206907,0.0,-0.20146902939405611,0.49102435946998996,1.1054350556904735,3.9429215170859955,0.8728259039370634,-0.06607024052850408,0.0768639508070601,0.7148377125193006,-0.09666421293594851,0.8839797533316207,0.22740149510398489,-0.1718951439621863,0.37055831804302386,0.23205595126825074,0.908240862441323,0.6190360338442336,-0.9116039732951442,0.0,-0.6951770517121536,-0.4733520336605901,-0.6927374301676004,0.8862876254180474,0.7566168369703363
2022-03-15,-0.9498424539751832,0.5673026488329347,-0.07706535141800419,0.056590952857293875,0.0,-1.0835913312693402,-0.24677889514671536,-0.016832183134152245,-1.5679763881202735,0.652360515021444,0.9350649350649443,-2.270103886110031,0.09765625,-1.3052617530279198,-0.4684183490650806,0.3396708152655692,-0.710522445900108,0.09645159652773572,-0.0838633482931006,0.12569130216188995,-0.11436834177300237,-0.41669609435694976,0.0,0.2816674714308798,-0.5328596802842034,-0.36367904972195997,1.2489307100085556,0.15565744042564944
2022-03-16,-0.8356035015073945,0.36275695284160303,1.0864575363427775,-0.15948963317384823,0.0,0.5402160864345751,-1.8595041322314043,-0.10918864438098086,-2.5578333646793294,-1.2563237774030456,-0.27911697538696156,0.09827044025156884,-0.9406995553541186,4.5323444581788275,-0.18981429527384353,2.003174843147626,1.3728323699421896,2.067771456838985,0.31036277740374985,0.8193965879485621,0.3541722565065797,0.3220761652262816,0.0,-0.5525395995280902,1.6327798681349037,0.421117406138527,-0.06735140596059175,0.11079933291648913
2022-03-17,-1.2779126213592285,2.8001534330648337,-0.05991611743558778,0.6770261380270148,0.0,0.13430705951482658,0.7382076918358571,-2.2798353909465052,-0.7797270955165692,-1.1044360114017715,0.22516887665751106,0.913508260447049,-0.27237354085603016,0.34324201800401966,-0.4444444444444362,-0.2188503063904279,-2.2611232676878146,1.5869980879541057,1.0523747064027145,-0.43135628369971313,-0.09394220308797108,0.2033850392242631,0.0,0.08517196625568157,-0.24307682209376105,-0.6479767162414996,-0.4631125400321179,0.9794400821286908
