timestamp,open,high,low,close,volume,open_interest
2025-08-25 11:45:00+05:30,1851.3,1853.0,1850.0,1851.2,540,0
2025-08-25 12:00:00+05:30,1851.4,1854.0,1850.7,1851.0,810,0
2025-08-25 12:15:00+05:30,1851.9,1854.0,1851.0,1851.9,893,0
2025-08-25 12:30:00+05:30,1852.0,1852.6,1850.2,1850.4,1027,0
2025-08-25 12:45:00+05:30,1851.7,1852.0,1848.7,1850.0,3770,0
2025-08-25 13:00:00+05:30,1851.0,1859.6,1850.0,1850.0,6153,0
2025-08-25 13:15:00+05:30,1850.5,1852.2,1850.0,1850.4,1401,0
2025-08-25 13:30:00+05:30,1850.5,1853.6,1850.0,1853.0,1261,0
2025-08-25 13:45:00+05:30,1853.6,1855.6,1851.0,1852.5,1706,0
2025-08-25 14:00:00+05:30,1852.5,1854.2,1851.7,1852.1,1433,0
2025-08-25 14:15:00+05:30,1852.1,1853.6,1852.0,1852.3,747,0
2025-08-25 14:30:00+05:30,1852.3,1853.5,1850.6,1852.0,1520,0
2025-08-25 14:45:00+05:30,1852.0,1852.3,1850.4,1851.9,1888,0
2025-08-25 15:00:00+05:30,1851.9,1869.0,1850.0,1852.4,11555,0
2025-08-25 15:15:00+05:30,1852.9,1855.7,1850.0,1851.0,13947,0
2025-08-26 09:15:00+05:30,1853.0,1858.9,1846.1,1849.9,3874,0
2025-08-26 09:30:00+05:30,1849.9,1851.4,1848.6,1850.4,938,0
2025-08-26 09:45:00+05:30,1849.4,1857.6,1848.4,1853.0,2399,0
2025-08-26 10:00:00+05:30,1852.2,1853.6,1849.6,1852.0,1579,0
2025-08-26 10:15:00+05:30,1852.2,1852.6,1851.1,1852.3,472,0
2025-08-26 10:30:00+05:30,1852.3,1853.0,1851.0,1851.0,212,0
2025-08-26 10:45:00+05:30,1851.0,1851.0,1847.6,1848.7,853,0
2025-08-26 11:00:00+05:30,1850.3,1850.3,1846.2,1847.6,753,0
2025-08-26 11:15:00+05:30,1847.6,1850.5,1847.6,1849.9,633,0
2025-08-26 11:30:00+05:30,1849.8,1849.8,1849.0,1849.4,495,0
2025-08-26 11:45:00+05:30,1849.4,1852.4,1849.0,1849.8,2580,0
2025-08-26 12:00:00+05:30,1850.8,1864.1,1849.7,1857.7,4225,0
2025-08-26 12:15:00+05:30,1857.6,1857.6,1854.9,1855.6,1733,0
2025-08-26 12:30:00+05:30,1854.9,1855.4,1854.3,1854.7,457,0
2025-08-26 12:45:00+05:30,1854.2,1859.8,1853.0,1859.7,4529,0
2025-08-26 13:00:00+05:30,1859.6,1859.6,1853.8,1855.3,3363,0
2025-08-26 13:15:00+05:30,1855.3,1855.3,1852.2,1854.5,844,0
2025-08-26 13:30:00+05:30,1854.0,1855.0,1851.3,1853.7,943,0
2025-08-26 13:45:00+05:30,1853.7,1860.2,1853.7,1858.9,3463,0
2025-08-26 14:00:00+05:30,1857.2,1857.2,1852.6,1853.0,1085,0
2025-08-26 14:15:00+05:30,1853.5,1856.0,1853.5,1855.8,880,0
2025-08-26 14:30:00+05:30,1855.8,1859.2,1854.1,1855.5,446,0
2025-08-26 14:45:00+05:30,1855.6,1856.7,1854.0,1855.0,277,0
2025-08-26 15:00:00+05:30,1854.0,1860.5,1852.6,1855.0,2705,0
2025-08-26 15:15:00+05:30,1854.9,1855.9,1850.0,1850.0,4883,0
2025-08-28 09:15:00+05:30,1861.5,1865.8,1826.0,1827.7,12511,0
2025-08-28 09:30:00+05:30,1827.7,1830.3,1822.1,1828.7,6685,0
2025-08-28 09:45:00+05:30,1827.8,1833.8,1825.9,1831.0,2688,0
2025-08-28 10:00:00+05:30,1830.1,1837.3,1828.0,1834.6,2696,0
2025-08-28 10:15:00+05:30,1834.6,1837.3,1833.0,1835.0,1626,0
2025-08-28 10:30:00+05:30,1835.0,1839.4,1833.8,1837.6,1774,0
2025-08-28 10:45:00+05:30,1837.6,1838.9,1835.0,1837.4,1188,0
2025-08-28 11:00:00+05:30,1836.3,1837.4,1834.6,1836.1,791,0
2025-08-28 11:15:00+05:30,1835.2,1836.6,1833.0,1835.6,1068,0
2025-08-28 11:30:00+05:30,1835.2,1850.0,1833.3,1843.9,11062,0
2025-08-28 11:45:00+05:30,1843.8,1857.2,1842.5,1855.1,12757,0
2025-08-28 12:00:00+05:30,1855.0,1855.0,1850.3,1853.0,4980,0
2025-08-28 12:15:00+05:30,1852.9,1854.1,1851.2,1852.5,6001,0
2025-08-28 12:30:00+05:30,1852.5,1854.0,1850.5,1853.9,4673,0
2025-08-28 12:45:00+05:30,1854.0,1856.0,1851.4,1851.8,7097,0
2025-08-28 13:00:00+05:30,1851.8,1854.9,1851.8,1854.0,4112,0
2025-08-28 13:15:00+05:30,1854.0,1858.2,1851.8,1853.5,7888,0
2025-08-28 13:30:00+05:30,1853.5,1854.5,1853.0,1853.9,4604,0
2025-08-28 13:45:00+05:30,1853.9,1857.7,1852.0,1853.9,6871,0
2025-08-28 14:00:00+05:30,1853.7,1855.8,1852.9,1855.8,4822,0
2025-08-28 14:15:00+05:30,1855.8,1856.3,1854.2,1856.3,4866,0
2025-08-28 14:30:00+05:30,1856.3,1858.1,1854.8,1856.7,5309,0
2025-08-28 14:45:00+05:30,1856.6,1863.0,1856.6,1862.0,7117,0
