timestamp,open,high,low,close,volume,open_interest
2025-09-01 11:45:00+05:30,1035.5,1035.9,1034.1,1035.8,12195,0
2025-09-01 12:00:00+05:30,1035.7,1037.7,1035.3,1037.7,17070,0
2025-09-01 12:15:00+05:30,1037.7,1037.7,1036.4,1036.8,9759,0
2025-09-01 12:30:00+05:30,1036.9,1037.2,1035.0,1035.4,15745,0
2025-09-01 12:45:00+05:30,1035.5,1035.7,1034.5,1035.0,20513,0
2025-09-01 13:00:00+05:30,1035.0,1036.4,1034.7,1035.8,8469,0
2025-09-01 13:15:00+05:30,1035.7,1036.6,1034.3,1036.6,24992,0
2025-09-01 13:30:00+05:30,1036.6,1037.3,1035.6,1036.0,15076,0
2025-09-01 13:45:00+05:30,1036.0,1036.5,1035.0,1036.0,22430,0
2025-09-01 14:00:00+05:30,1035.9,1037.0,1035.9,1036.6,23649,0
2025-09-01 14:15:00+05:30,1036.6,1036.6,1035.0,1035.4,10402,0
2025-09-01 14:30:00+05:30,1035.4,1036.4,1035.0,1036.3,18477,0
2025-09-01 14:45:00+05:30,1036.2,1038.6,1035.7,1038.0,62028,0
2025-09-01 15:00:00+05:30,1037.9,1038.0,1035.9,1036.2,55012,0
2025-09-01 15:15:00+05:30,1036.3,1037.0,1032.9,1033.7,116820,0
2025-09-02 09:15:00+05:30,1035.6,1038.7,1031.2,1035.0,43043,0
2025-09-02 09:30:00+05:30,1034.8,1039.0,1034.8,1038.5,20795,0
2025-09-02 09:45:00+05:30,1038.2,1040.8,1037.5,1039.7,46596,0
2025-09-02 10:00:00+05:30,1039.7,1041.8,1039.7,1041.0,17484,0
2025-09-02 10:15:00+05:30,1041.0,1042.8,1040.1,1042.6,24416,0
2025-09-02 10:30:00+05:30,1042.6,1042.8,1039.6,1040.5,36908,0
2025-09-02 10:45:00+05:30,1040.4,1041.9,1039.8,1041.7,17479,0
2025-09-02 11:00:00+05:30,1041.7,1042.0,1039.7,1040.3,43131,0
2025-09-02 11:15:00+05:30,1040.4,1041.7,1040.0,1041.4,22035,0
2025-09-02 11:30:00+05:30,1041.4,1046.0,1040.9,1044.8,75687,0
2025-09-02 11:45:00+05:30,1045.0,1047.6,1044.7,1046.9,36815,0
2025-09-02 12:00:00+05:30,1046.9,1049.0,1046.8,1047.8,57240,0
2025-09-02 12:15:00+05:30,1047.9,1048.4,1046.1,1048.2,24829,0
2025-09-02 12:30:00+05:30,1048.3,1048.8,1046.8,1047.4,31611,0
2025-09-02 12:45:00+05:30,1047.5,1048.8,1047.0,1047.9,36195,0
2025-09-02 13:00:00+05:30,1047.7,1049.5,1047.1,1047.8,30471,0
2025-09-02 13:15:00+05:30,1047.8,1047.8,1042.0,1043.4,38352,0
2025-09-02 13:30:00+05:30,1043.4,1044.8,1042.2,1042.6,23781,0
2025-09-02 13:45:00+05:30,1042.7,1044.3,1041.1,1042.9,84668,0
2025-09-02 14:00:00+05:30,1042.9,1044.7,1040.9,1042.6,108036,0
2025-09-02 14:15:00+05:30,1042.5,1044.9,1040.3,1041.8,53753,0
2025-09-02 14:30:00+05:30,1041.9,1046.0,1040.5,1044.6,49101,0
2025-09-02 14:45:00+05:30,1044.6,1045.8,1041.6,1042.9,34591,0
2025-09-02 15:00:00+05:30,1042.8,1045.2,1042.4,1044.7,47760,0
2025-09-02 15:15:00+05:30,1044.6,1045.1,1040.6,1043.6,66548,0
2025-09-03 09:15:00+05:30,1042.0,1058.6,1040.0,1057.7,144692,0
2025-09-03 09:30:00+05:30,1057.6,1061.2,1051.3,1051.9,116978,0
2025-09-03 09:45:00+05:30,1051.8,1057.7,1051.5,1057.5,60920,0
2025-09-03 10:00:00+05:30,1057.2,1058.8,1055.9,1058.8,124679,0
2025-09-03 10:15:00+05:30,1058.8,1060.0,1056.5,1058.0,157626,0
2025-09-03 10:30:00+05:30,1058.1,1062.9,1057.9,1062.1,72664,0
2025-09-03 10:45:00+05:30,1061.9,1066.0,1061.6,1063.0,150171,0
2025-09-03 11:00:00+05:30,1063.2,1066.7,1062.8,1064.9,70303,0
2025-09-03 11:15:00+05:30,1064.2,1065.0,1059.8,1061.2,186678,0
2025-09-03 11:30:00+05:30,1062.7,1066.0,1060.0,1065.6,240385,0
2025-09-03 11:45:00+05:30,1066.8,1067.7,1064.3,1065.5,100276,0
2025-09-03 12:00:00+05:30,1066.3,1078.0,1066.1,1077.1,214658,0
2025-09-03 12:15:00+05:30,1075.9,1079.9,1074.2,1077.8,151099,0
2025-09-03 12:30:00+05:30,1078.3,1079.1,1074.7,1075.4,68911,0
2025-09-03 12:45:00+05:30,1075.5,1077.2,1072.0,1072.1,89793,0
2025-09-03 13:00:00+05:30,1071.7,1075.2,1071.4,1072.5,63803,0
2025-09-03 13:15:00+05:30,1072.9,1076.1,1072.5,1076.1,67260,0
2025-09-03 13:30:00+05:30,1076.3,1077.4,1074.4,1076.9,70332,0
2025-09-03 13:45:00+05:30,1077.1,1077.5,1073.1,1074.3,61384,0
2025-09-03 14:00:00+05:30,1073.7,1075.8,1071.7,1071.7,112116,0
2025-09-03 14:15:00+05:30,1071.4,1073.4,1070.6,1072.1,149333,0
2025-09-03 14:30:00+05:30,1074.5,1075.0,1070.6,1071.0,118857,0
2025-09-03 14:45:00+05:30,1071.2,1075.0,1071.1,1072.8,142093,0
