timestamp,open,high,low,close,volume,open_interest
2025-08-28 12:10:00+05:30,1954.2,1955.1,1953.6,1953.7,12387,0
2025-08-28 12:15:00+05:30,1953.7,1954.6,1952.6,1953.3,20103,0
2025-08-28 12:20:00+05:30,1953.3,1954.4,1952.0,1952.0,23103,0
2025-08-28 12:25:00+05:30,1952.2,1952.5,1951.2,1951.6,9922,0
2025-08-28 12:30:00+05:30,1951.6,1952.2,1950.7,1951.4,14239,0
2025-08-28 12:35:00+05:30,1951.4,1952.0,1950.3,1951.7,12240,0
2025-08-28 12:40:00+05:30,1951.6,1951.7,1950.0,1950.1,11092,0
2025-08-28 12:45:00+05:30,1950.2,1952.9,1950.1,1951.4,14662,0
2025-08-28 12:50:00+05:30,1951.4,1953.4,1950.7,1952.9,14524,0
2025-08-28 12:55:00+05:30,1953.0,1954.1,1952.1,1953.7,21617,0
2025-08-28 13:00:00+05:30,1953.6,1954.2,1952.7,1953.0,18229,0
2025-08-28 13:05:00+05:30,1953.0,1953.2,1949.2,1950.9,26834,0
2025-08-28 13:10:00+05:30,1951.1,1953.4,1950.3,1950.9,19121,0
2025-08-28 13:15:00+05:30,1950.9,1951.3,1950.0,1950.3,11101,0
2025-08-28 13:20:00+05:30,1950.3,1951.0,1949.5,1949.9,15152,0
2025-08-28 13:25:00+05:30,1949.9,1951.1,1948.8,1949.5,20008,0
2025-08-28 13:30:00+05:30,1949.5,1950.0,1946.2,1947.5,24355,0
2025-08-28 13:35:00+05:30,1947.5,1949.4,1946.6,1948.5,26032,0
2025-08-28 13:40:00+05:30,1948.8,1949.6,1946.6,1947.2,23349,0
2025-08-28 13:45:00+05:30,1947.2,1947.4,1946.2,1946.7,31452,0
2025-08-28 13:50:00+05:30,1946.5,1946.8,1945.0,1945.9,24297,0
2025-08-28 13:55:00+05:30,1945.9,1947.0,1945.0,1946.5,32587,0
2025-08-28 14:00:00+05:30,1946.5,1948.5,1945.0,1945.0,101529,0
2025-08-28 14:05:00+05:30,1945.2,1949.8,1944.1,1949.0,40474,0
2025-08-28 14:10:00+05:30,1949.0,1951.8,1948.3,1951.5,50977,0
2025-08-28 14:15:00+05:30,1951.5,1952.8,1950.2,1950.8,31514,0
2025-08-28 14:20:00+05:30,1950.8,1951.9,1948.0,1949.8,51671,0
2025-08-28 14:25:00+05:30,1949.8,1950.6,1946.1,1947.6,74974,0
2025-08-28 14:30:00+05:30,1947.6,1948.8,1945.5,1946.7,35744,0
2025-08-28 14:35:00+05:30,1946.4,1947.0,1942.6,1945.9,100831,0
2025-08-28 14:40:00+05:30,1945.8,1948.0,1945.5,1946.2,39327,0
2025-08-28 14:45:00+05:30,1946.2,1947.2,1943.1,1943.3,66449,0
2025-08-28 14:50:00+05:30,1943.4,1944.3,1942.0,1943.3,64279,0
2025-08-28 14:55:00+05:30,1943.3,1944.9,1942.5,1944.7,69217,0
2025-08-28 15:00:00+05:30,1944.6,1944.7,1941.1,1941.7,187331,0
2025-08-28 15:05:00+05:30,1941.7,1943.6,1941.1,1942.2,206845,0
2025-08-28 15:10:00+05:30,1942.2,1944.4,1941.1,1943.8,187832,0
2025-08-28 15:15:00+05:30,1943.7,1947.7,1943.2,1947.5,138016,0
2025-08-28 15:20:00+05:30,1947.5,1955.4,1947.0,1950.0,137038,0
2025-08-28 15:25:00+05:30,1950.4,1953.9,1947.9,1947.9,91311,0
2025-08-29 09:15:00+05:30,1950.2,1984.9,1950.2,1971.8,203528,0
2025-08-29 09:20:00+05:30,1969.5,1973.8,1968.2,1971.4,34797,0
2025-08-29 09:25:00+05:30,1969.0,1973.0,1966.6,1971.8,24507,0
2025-08-29 09:30:00+05:30,1972.0,1974.1,1970.1,1972.8,19803,0
2025-08-29 09:35:00+05:30,1972.3,1973.2,1966.6,1972.9,24430,0
2025-08-29 09:40:00+05:30,1974.2,1976.9,1973.3,1976.7,18070,0
2025-08-29 09:45:00+05:30,1976.6,1980.5,1974.0,1979.4,33496,0
2025-08-29 09:50:00+05:30,1978.5,1980.6,1973.1,1974.4,33275,0
2025-08-29 09:55:00+05:30,1976.1,1976.8,1972.9,1973.9,22650,0
2025-08-29 10:00:00+05:30,1973.0,1975.0,1969.9,1972.9,81602,0
2025-08-29 10:05:00+05:30,1972.3,1974.5,1971.7,1973.8,14944,0
2025-08-29 10:10:00+05:30,1974.3,1974.5,1971.1,1971.9,17705,0
2025-08-29 10:15:00+05:30,1970.5,1970.5,1968.1,1968.3,19272,0
2025-08-29 10:20:00+05:30,1968.5,1970.4,1968.4,1969.8,15092,0
2025-08-29 10:25:00+05:30,1970.2,1970.4,1969.0,1969.2,13924,0
2025-08-29 10:30:00+05:30,1970.1,1974.4,1970.0,1973.8,21367,0
2025-08-29 10:35:00+05:30,1972.8,1974.2,1972.7,1973.2,15775,0
2025-08-29 10:40:00+05:30,1973.2,1976.7,1973.2,1976.7,26211,0
2025-08-29 10:45:00+05:30,1977.2,1977.2,1971.2,1971.7,22807,0
2025-08-29 10:50:00+05:30,1970.4,1974.5,1970.3,1974.4,31828,0
2025-08-29 10:55:00+05:30,1974.2,1974.2,1973.0,1973.5,13770,0
2025-08-29 11:00:00+05:30,1973.2,1973.2,1971.0,1972.0,19575,0
2025-08-29 11:05:00+05:30,1971.5,1971.9,1969.0,1969.3,23859,0
2025-08-29 11:10:00+05:30,1968.9,1970.7,1968.9,1969.3,15494,0
2025-08-29 11:15:00+05:30,1968.8,1969.0,1966.6,1966.8,25733,0
2025-08-29 11:20:00+05:30,1966.3,1968.3,1966.3,1967.0,18137,0
2025-08-29 11:25:00+05:30,1967.7,1968.3,1966.9,1967.2,13146,0
2025-08-29 11:30:00+05:30,1969.2,1969.9,1967.9,1968.3,11276,0
2025-08-29 11:35:00+05:30,1968.3,1970.4,1968.0,1969.9,10127,0
2025-08-29 11:40:00+05:30,1969.8,1970.3,1968.7,1969.6,11429,0
2025-08-29 11:45:00+05:30,1968.8,1972.0,1968.8,1972.0,9760,0
2025-08-29 11:50:00+05:30,1973.5,1973.5,1971.1,1971.5,14024,0
2025-08-29 11:55:00+05:30,1970.3,1971.5,1969.8,1970.3,7743,0
2025-08-29 12:00:00+05:30,1970.1,1970.1,1968.6,1970.0,11063,0
2025-08-29 12:05:00+05:30,1970.5,1970.9,1969.8,1970.1,11249,0
2025-08-29 12:10:00+05:30,1969.8,1970.9,1969.8,1970.7,6545,0
2025-08-29 12:15:00+05:30,1970.7,1970.9,1970.6,1970.6,7864,0
2025-08-29 12:20:00+05:30,1970.7,1970.9,1969.4,1969.9,10233,0
2025-08-29 12:25:00+05:30,1970.6,1971.4,1970.0,1970.7,9683,0
